Taxon	AmzC6chldM1.418778	AmzC5chldM.418590	AmzC3babyF.418526	AmzC5chldF.418839	USygt28.T2.418449	AmzC8adltM.418389	AmzC5adltF.418439	AmzC3adltF.418561	AmzC9adltF.418726	AmzC10adltF2.418591	AmzC6adltF.418525	AmzC7adltF.418582	AmzC2adltF.418621	AmzC33adltF.418672	USygt11.M.418479	AmzC16chldM.418509	USygt15.T2.418859	AmzC31adltF.418549	AmzC29adltF.418659	AmzC22chldM.418704	AmzC8chldF.418522	AmzC9adltM.418480	AmzC4adltF.418372	AmzC11adltF1.418359	AmzC2chldM2.418482	AmzC28chldM.418506	AmzC11adltF3.418391	USygt33.M.418638	USygt25.F.418747	USygt28.T1.418827	USygt27.M.418861	USygt28.M.418808	USygt35.T1.418610	USygt13.M.418644	USygt20.F.418339	USygt31.T1.418408	USygt29.T1.418673	USygt16.B1.418368	USygt25.B1.418792	USygt31.T2.418361	USygt9.B1.418824	USygt32.T1.418708	USygt30.T2.418609	USygt12.T1.418615	USygt37.T2.418585	USygt16.T1.418527	USygt22.F.418477	USygt25.S1.418338	USygt34.F.418402	USygt23.T1.418854	USygt14.F.418375	USygt30.F.418729	USygt14.T2.418813	USygt15.F.418688	USygt30.T1.418821	USygt23.F.418490	USygt29.T2.418768	AmzC11adltF2.418843	AmzC10adltF1.418809	AmzC32adltF.418671	AmzC3adltM.418849	USygt16.M.418462	USygt32.M.418562	USygt11.F.418661	AmzC2chldM1.418776	AmzC12adltF.418473	AmzC3chldM.418539	AmzC30adltF.418737	AmzC4chldF.418677	h18B.4.418355	h18A.4.418403	USygt21.F.418579	h47A.1.418772	AmzC2babyF.418803	h35A.3.418524	AmzC19chldM.418646	h78B.4.418738	USBldChld10.418660	F3T2pre4.418583	F4T2pre4.418418	USchp60Mom.418566	USBldAdlt6.418795	USBldChld8.418589	USchp33ChildB.418578	USchp11Child.418850	USchp33ChildA.418742	USBldChld2.418414	USchp35Mom.418515	USchp18Mom.418783	USchp25Child.418345	F3T1pre4.418699	USchp33Mom.418698	USBldChld4.418528	F4T1pre4.418431	USBldChld5.418733	USchp25Mom.418780	h68M.1.418773	USchp35Child.418784	USchp60Child.418703	h146B.4.418409	h147B.4.418548	h47M.1.418653	h60A.2.418856	h264M.1.418377	h264B.2.418350	h259S.1.418715	AmzC20chldM.418602	h78A.4.418851	h165M.1.418394	h130M.1.418533	h186M.1.418788	AmzC18chldM.418443	USchp4Mom.418666	USchp50Infant.418380	h68B.4.418611	USchp18Child.418782	AmzC4chldM.418557	USBld1.418516	h128M.1.418754	h130B.4.418471	h147M.1.418531	h146M.1.418838	h128S.1.418536	h130A.4.418604	h130S.1.418846	h165B.1.418384	h273B.2.418501	h273M.1.418507	h68A.4.418806	h144A.1.418690	h147A.4.418376	h181A.1.418791	USchp41Infant.418542	h144M.1.418623	h186B.1.418751	h144B.1.418701	USBldChld7.418488	USBldInf3.418459	h186S.1.418558	h47S.1.418625	h181S.1.418723	h121S.1.418415	USchp41Mom.418801	h165A.1.418855	h128A.1.418657	h181C.1.418714	h181B.1.418825	h273A.2.418494	h47B.1.418571	h259A.2.418342	h259B.2.418617	USchp36Mom.418718	USinfTw12.1.418649	USinfTw11.1.418800	USinfTw9.2.418769	TS1.418828	TS164.418396	USinfTw12.2.418448	USinfTw11.2.418340	USchp36Infant.418576	TS3.418472	TS193.418750	TS128.418470	USinfTw3.2.418812	USinfTw10.2.418840	TS4.418810	TS186.418605	TS185.418675	TS7.418860	TS163.418636	TS5.418546	TS195.418848	TS127.418550	TS8.418379	TS129.418618	TS110.418428	TS2.418517	TS111.418684	TS184.418577	TS194.418607	TS165.418862	TS6.418642	USinfTw1.2.418491	USinfTw10.1.418518	USinfTw9.1.418845	USinfTw1.1.418752	USinfTw2.2.418678	USinfTw2.1.418478	USinfTw3.1.418387	USygt40.F.418369	USygt44.F.418709	USygt48.T2.418547	USygt40.M.418504	USygt50.T2.418852	USygt5.M.418357	USygt48.T1.418674	USygt17.T1.418600	USygt51.T2.418469	USygt49.M.418347	USygt49.B1.418842	USygt52.T2.418721	USygt49.T1.418399	USygt49.F.418818	USygt41.B1.418570	USygt51.F.418349	USygt43.F.418760	USygt51.M.418844	USygt48.F.418551	USygt38.T2.418456	USygt51.T1.418476	USygt39.T1.418416	USygt53.M.418452	USygt52.M.418736	USygt48.M.418794	USygt41.F.418802	USygt50.M.418681	USygt38.T1.418654	USygt46.T1.418865	USygt37.M.418793	USygt44.T2.418648	USygt17.T2.418720	USygt8.F.418739	USygt21.T1.418559	USygt4.M.418367	USygt5.F.418630	USygt11.T1.418632	USygt20.M.418572	USygt10.T1.418683	USygt19.M.418397	USygt9.M.418560	USygt18.M.418867	USygt10.T2.418815	USygt11.T2.418503	USygt5.T2.418805	USygt4.F.418451	USygt21.M.418797	USygt20.T2.418500	USygt18.T1.418786	USygt19.B1.418817	USygt41.T1.418847	USygt9.T1.418606	USygt40.T1.418834	USygt47.T2.418762	USygt43.M.418520	USygt17.M.418444	USygt12.T2.418790	USygt21.T2.418484	USygt16.F.418383	USygt4.T2.418732	USygt22.T1.418770	USygt20.T1.418564	USygt19.T1.418385	USygt5.T1.418573	USygt10.M.418687	USygt15.M.418634	USygt19.T2.418432	USygt6.M.418593	USygt41.T2.418682	USygt46.M.418453	USygt42.T2.418716	USygt18.T2.418629	USygt16.T2.418435	USygt21.B1.418713	h257B.1.418419	h235B.1.418464	k278A.2.418424	h101A.3.418669	h279B.2.418514	h146A.4.418620	h165S.1.418584	h259M.1.418374	h101S.1.418475	h101M.1.418586	h209M.1.418510	h228S.1.418436	h60M.1.418694	h257M.1.418454	h60S.1.418532	h101B.3.418378	h228M.1.418505	h208M.1.418731	h257S.1.418777	h186C.1.418575	h235M.1.418489	h209S.1.418365	h235A.1.418717	h35S.1.418568	h264A.2.418362	k278B.2.418686	h279M.1.418530	h186A.1.418741	h279S.1.418358	h60B.2.418433	h121B.1.418650	h305B.2.418820	h209A.2.418702	h257A.1.418826	h209B.2.418447	h121A.1.418420	h208A.1.418529	h279A.2.418836	USygt53.T2.418455	USygt52.T1.418819	USygt49.T2.418670	USygt53.T1.418664	USygt25.B2.418685	USygt47.M.418401	USygt45.T2.418535	Amz3chldM1.418601	USygt39.T2.418351	USygt44.T1.418626	USygt54.F.418487	Amz7eldM.418423	h78S.1.418712	h85M.1.418596	Amz2infF.418430	USygt54.T2.418497	USygt37.F.418676	USygt46.T2.418679	USygt47.F.418643	USygt9.F.418438	USygt45.M.418662	USygt6.T2.418728	USygt40.T2.418474	USygt54.M.418445	USygt50.F.418499	USygt37.T1.418580	USygt34.T1.418567	USygt52.F.418555	USygt3.T2.418807	USygt27.F.418639	USygt54.T1.418381	USygt47.T1.418692	Amz3chldM2.418434	h85S.1.418346	Amz30adlt.418837	Amz26chld.418481	Amz4adltF.418711	Amz4chldM2.418774	Amz12inf.418624	h78M.1.418725	Amz19chld.418410	h9M.1.418588	Amz20chld.418556	Amz5teenF.418519	USygt33.T2.418787	USygt53.F.418830	USygt36.T1.418651	USygt50.T1.418743	USygt45.F.418753	USygt54.AS.418858	USygt44.M.418360	USygt34.T2.418744	h9S.1.418789	Amz4chldM1.418767	Amz6chldM.418668	USygt46.F.418450	Amz5chldF2.418405	Amz14chld.418565	USygt9.T2.418652	USygt32.T2.418437	Amz22chld.418485	h9B.5.418656	Amz15chld.418538	h95M.1.418831	h85B.1.418749	Amz17chld.418460	h9A.5.418658	Amz9baby.418635	h95B.1.418735	Amz2adltF.418633	Amz6eldF.418597	h95S.1.418544	h95A.1.418344	Amz1baby.418645	h85A.1.418700	Amz10baby.418545	USygt34.T2.418554	USygt30.M.418398	USygt42.M.418663	USygt23.M.418612	USygt29.M.418603	USygt38.M.418740	USygt24.M.418730	USygt23.T2.418458	USygt27.T1.418441	USygt39.M.418483	USygt42.F.418628	USygt42.T1.418811	USygt37.B1.418521	USygt36.T2.418655	USygt41.M.418492	USygt35.M.418364	USygt25.T2.418341	USygt32.S1.418608	USygt34.M.418823	USygt26.T2.418693	USygt35.T2.418689	USygt27.T2.418523	USygt33.T1.418574	USygt22.M.418388	USygt44.B1.418371	USygt24.T1.418841	USygt45.T1.418763	USygt38.F.418465	USygt26.M.418352	USygt25.T1.418406	USygt31.M.418440	USygt26.T1.418758	USygt43.T2.418799	USygt24.T2.418363	USygt43.T1.418816	TS14.418541	TS27.418766	USygt39.F.418756	USchp3Child.418614	USygt22.T2.418493	USygt36.M.418734	USygt25.M.418835	TS109.418691	TS13.418619	TS25.418407	USinfTw5.1.418422	USinfTw21.2.418540	USinfTw16.1.418781	USinfTw13.2.418343	USinfTw13.1.418775	USinfTw17.1.418390	TS26.418393	TS15.418765	USchp1Mom.418814	TS9.418446	USinfTw20.1.418640	USinfTw20.2.418696	USchp3Mom.418727	USinfTw18.1.418513	USinfTw7.2.418463	USinfTw18.2.418796	USchp4Infant.418833	USchp1Child.418697	USinfTw7.1.418386	USinfTw8.1.418366	USinfTw16.2.418641	USinfTw8.2.418804	USinfTw4.1.418637	USinfTw19.1.418798	USinfTw19.2.418595	USinfTw15.1.418587	USinfTw15.2.418748	USinfTw6.2.418594	USinfTw21.1.418467	USinfTw5.2.418695	USinfTw4.2.418348	USinfTw6.1.418613	AmzC15infF.418468	k278M.1.418667	Amz5chldM.418822	USygt13.F.418411	Amz16chld.418563	Amz32eldF.418511	Amz25chld.418466	USygt14.M.418857	USygt8.M.418616	USygt1.M.418373	USygt8.T2.418755	USygt3.T1.418429	USygt12.M.418543	USygt8.T1.418829	h37S.1.418552	USygt3.M.418496	USygt2.M.418457	USygt4.T1.418764	USygt7.M.418598	h301M.1.418627	USygt7.T1.418622	USygt7.T2.418392	USygt1.F.418592	USygt12.F.418502	h37M.1.418863	USygt6.AS.418353	USygt13.T1.418495	USygt1.T2.418785	USygt13.T2.418745	AmzC25teenF.418537	Amz1teenF.418404	Amz27chld.418705	Amz31adlt.418759	Amz21chld.418413	Amz33eld.418866	Amz7adltF.418395	Amz5eldF.418421	Amz34eld.418382	USygt1.T1.418417	USygt15.T1.418779	USygt14.T1.418853	AmzC24chldM.418746	h181M.1.418631	h305M.1.418771	h122M.1.418534	AmzC23chldM.418498	Amz6eldM.418356	AmzC12chldM.418512	h122S.1.418581	h10M.1.418706	Amz5chldF1.418757	Amz28chld.418508	Amz18chld.418680	AmzC27teenF.418647	Amz24chld.418412	Amz3chldF3.418426	AmzC26chldF.418710	AmzC6chldM2.418719	AmzC7chldM.418599	Amz23chld.418722	h305C.2.418553	h37A.1.418724	h301B.1.418486	Amz29adlt.418370	Amz11inf.418832	Amz13chld.418761	AmzC1babyF1.418864	h10A.1.418427	AmzC14infF.418354	h37B.1.418707	AmzC17chldM.418400	AmzC21chldM.418442	AmzC1babyF2.418461	h301A.1.418425	AmzC13babyF.418665	Amz6teen.418569
k__Archaea;p__Crenarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29082506476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41433086028e-07	0.0	0.0	5.59706713682e-07	0.0	0.0	4.77749760408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24514238826e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15844829646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26665091797e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40099615177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63830497783e-07	0.0	0.0	0.0	0.0	0.0	6.89676100516e-07	8.99901280829e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70994287781e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota	0.000209685116036	1.65030798873e-06	7.78729471718e-07	0.0	0.0150200749857	0.000241902574264	2.32693262331e-05	0.00450303494151	7.88289142771e-05	0.000805710933756	3.45199820964e-05	5.18132576829e-05	0.000479173140138	0.000960935454469	6.68287933193e-07	0.0	0.000160255374694	0.00119424205473	0.0016132918063	7.24169862516e-05	0.0	6.93990984426e-05	9.8666804588e-05	0.000116585623059	6.664898247e-07	0.000687831177975	0.0	0.000938382194726	0.000242751757465	0.00352108122438	0.00249291156607	3.63996830801e-06	4.36451180535e-06	3.7938886524e-07	0.00216011695538	0.00170984399824	1.74781555827e-06	0.000605044459257	1.97526767346e-06	0.00235213808628	3.19937752911e-07	1.26851074302e-06	1.18454500442e-06	0.00033239613594	7.85035650431e-07	1.41307243651e-05	0.000481577624663	8.42751431729e-07	2.01550731327e-06	7.60112922376e-07	7.54121083189e-07	0.0	3.82733513371e-07	0.00268855021031	3.09163067751e-07	1.81398196765e-05	1.50150601053e-06	0.000584265041319	2.63158327563e-05	0.0	0.0	7.17902146348e-07	2.25280692062e-05	8.97437390252e-05	8.96247077394e-06	4.236670587e-05	0.0	7.54136438364e-05	5.04391230049e-07	0.0	5.48181298905e-07	0.000116578045763	0.0	7.81766698928e-07	0.0	0.0	0.0	5.55017496927e-07	0.0045949241816	1.90110634884e-06	0.00817875773851	0.0	0.0	0.0	0.0	3.97338783762e-07	0.0	4.49874529994e-07	0.0	0.000130706391158	0.000401562496921	0.00127838288648	0.0	0.0	0.0	0.0	0.000413969493805	0.0	1.5184578542e-05	0.000462574784237	2.21600464212e-05	0.0	0.0	0.00266184076202	3.61709220752e-06	0.0	0.0	0.0	0.0	1.40116784745e-05	0.0017899036783	0.0	8.79237417098e-06	0.0	0.0	0.0	0.0	0.0	2.41563055062e-05	0.0	0.00286585664224	0.000376392623021	1.95130708305e-06	4.41433086028e-07	1.00062238712e-06	5.13054149787e-07	0.0	0.000326620553771	9.95618779561e-07	0.0	8.62818725237e-07	0.0	0.0	0.000920622105491	0.0	0.0	4.27167512031e-07	9.1867989292e-05	0.00016967145362	0.0	3.173376999e-06	8.02249845423e-05	1.53933619718e-06	1.21418532718e-06	1.86234883159e-06	0.0	0.0	0.0	0.0	0.0	1.27648792219e-06	0.0	9.114910307e-07	0.0	0.0	0.00109600648394	0.0	3.56065885007e-07	0.0	4.07363834565e-07	8.9932623059e-05	1.62707253449e-06	4.74668598251e-07	0.0	0.0	6.72081402499e-05	4.45664177781e-07	0.0	1.06567513668e-05	1.35761165338e-06	1.24411533447e-06	0.0	0.000274771303153	3.16469216248e-07	0.000145711931009	2.09861650805e-06	0.0113387507365	0.000542238705707	0.000134635160858	3.59965889632e-07	0.00252315193414	4.35614632644e-06	0.0	0.0	3.99251802123e-07	0.0	5.67806936557e-07	0.0	1.10419151098e-06	0.000312507263857	0.0	0.000210130179515	5.33970965863e-07	5.52926390568e-07	0.0	0.00421889461323	5.85710994576e-06	2.71324402238e-06	1.09166730347e-06	1.99222782121e-05	1.05298183396e-06	1.63144290793e-06	0.0	0.0	1.66663425989e-06	0.00189028090803	2.01791097784e-06	0.00335443866909	0.000190692077953	0.00266547034055	0.00102107528026	2.417395189e-06	0.000292584073386	2.26563942575e-06	9.72806176152e-07	0.0	0.0	8.19197688547e-05	0.00129185706929	0.0	0.0	0.0016091756149	5.61556935322e-06	4.78567131722e-07	7.94487527738e-07	4.31064211325e-07	3.47641987852e-06	0.0	0.00416424611217	3.56962845879e-07	0.00172880364704	0.0	3.94809050603e-07	4.32474323999e-07	0.0	5.76263958723e-06	1.69597883418e-06	4.41644418829e-07	0.0	0.0	0.0	0.000173394368151	6.17640046792e-07	1.17167224578e-06	0.0	4.90464150749e-07	0.0	4.28715722034e-07	0.0	0.000648669373813	0.0	4.06232912828e-07	0.0	0.0	4.3726245717e-07	0.000858021520868	0.0	0.0	3.07949880131e-06	6.22053797701e-07	4.95469427554e-07	1.59268565937e-05	4.22953339365e-07	5.2211687064e-07	1.32936915451e-06	0.0	1.12197998051e-06	0.0	0.000284672696472	0.000404470463012	2.09914910991e-05	5.49863198618e-06	0.000756860929307	0.000138154576152	0.000107931524394	2.18592254949e-06	4.66976801526e-07	0.0	0.0	0.00028727396162	0.000898861248615	0.0	0.0	0.00083442059044	0.0	0.0	0.0	0.0	0.0	0.000388955777496	0.0	2.76798066399e-06	5.86021511678e-07	0.0	1.58352291622e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.31878134356e-07	0.0	0.0	1.79750640923e-06	0.000369365768196	1.78758885992e-06	4.9751491301e-07	1.55228909087e-07	1.48138106014e-05	1.07682964124e-06	0.00164887805834	0.000407253413251	0.000484867418048	0.00139679307387	0.0	0.00165600240047	0.000501526271126	0.0	7.75852547854e-05	4.2729674135e-07	0.000745096083102	4.24107275391e-07	9.40493119352e-07	0.0	0.00145722778818	0.00182267036598	0.000509695622045	7.38138120405e-07	0.0	1.32742565705e-05	0.0	5.71575874697e-07	5.32752987745e-05	0.00038330013904	0.003557802912	0.00122807152816	0.00243550496116	4.67575556687e-05	0.0	1.68057623598e-06	1.07363642805e-05	9.50498060984e-05	0.00348169015325	0.00146036713519	0.0	8.48463919708e-07	0.0	0.0	4.48514966944e-07	0.0	0.00218437006628	0.0	8.61076540797e-05	1.66478268759e-06	0.000866192017357	0.0	0.000300999251361	3.40099615177e-07	9.53703421125e-07	0.0	0.0	6.09065699308e-07	2.20399059435e-05	0.00160882555734	5.08308040772e-07	0.0	1.39149149335e-06	9.58902401955e-07	6.28247647684e-07	9.79551855026e-05	0.000464866797783	0.00108313242143	0.0	1.34985192124e-06	0.0	0.0	0.0	0.00817155843856	0.0	0.0	5.80108317825e-07	0.0	0.0	8.19333652327e-07	2.09282808743e-06	0.0	0.0015056613825	0.0109030587982	0.00130813559506	0.0	0.0	2.28774187866e-06	0.00163222103106	0.0	0.0	0.00348111269468	1.56083879477e-05	6.35724271126e-07	1.32275044792e-06	6.85943508436e-07	5.17709281388e-07	0.000107870825525	5.94881874306e-07	0.00113779278827	0.00327198148611	0.00455608297289	0.00512474744321	0.0040324929438	1.00381802185e-06	1.32798597647e-06	9.47849329871e-06	0.0	0.000712240757803	1.17801794946e-06	0.0	0.0230139060445	5.49550495172e-07	0.0013805115634	0.0	0.0	0.00162671041596	0.0	0.0	0.0	0.0	0.0	0.0	0.0010039706636	0.0	0.0	0.0	0.0	0.0	0.00025143074989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71858315422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2633248296e-07	0.00662630852975	0.0002125759619	1.35319736857e-06	9.89088004341e-06	1.55351341039e-06	1.64770968354e-05	0.00396827051678	0.0016705889822	0.0	0.00213824077384	0.0	0.000465162904817	0.000301659484866	0.000649020002228	0.0	1.21421260134e-06	0.0	1.50961853449e-06	0.00351055103056	1.10368575859e-06	0.0	0.000233216153648	1.47216648436e-06	0.00110208510989	1.09138791255e-06	1.31011117603e-06	0.00119261724841	0.0	4.37756572416e-05	5.92022930631e-05	4.43815607042e-07	2.73863620025e-05	0.000278940491035	0.0111479260654	0.00109971519557	0.00634568744697	0.000417002665735	0.000243337957347	7.31984578549e-07	0.0	0.0	0.00137735804173	0.00539809720925	0.00130098583252	2.45819712873e-07	0.00196307277511	0.000242658519623	0.0	0.00111511849843	5.90194419122e-06	0.000247301921684	6.06809740267e-06	9.94796023044e-05	0.000680768150776	0.000225382586941	1.78321232964e-05	9.62975621797e-05	0.000336629170386	5.78948617731e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00861728992e-06	5.0935169716e-07	0.0	1.57384954549e-06	0.00170140944356
k__Bacteria;p__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17701604331e-07	0.0	3.34143966596e-07	0.0	0.0	0.0	3.11266024753e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16518629004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12321852884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.02848701253e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95786144081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07363834565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16569544808e-06	4.19723301611e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7695860667e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43814302642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9395156311e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71575874697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53064551278e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.22895392194e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23068099474e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81235427539e-06	0.0	0.0	5.41836261416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
