"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"167","RF.pc.uni.10","25","12","12","12","0.675675675675676","0.351351351351351",NA,NA,NA,""
"168","RF.pc.uni.10","24","13","4","13","0.738461538461538","0.557278212575353",NA,NA,NA,""
"169","RF.pc.uni.10","26","11","10","11","0.712328767123288","0.4325904563487",NA,NA,NA,""
"170","RF.pc.uni.10","28","9","9","9","0.756756756756757","0.513513513513513",NA,NA,NA,""
"171","RF.pc.uni.12","24","14","13","14","0.64","0.289573969570961",NA,NA,NA,""
"172","RF.pc.uni.12","25","13","7","13","0.714285714285714","0.479701611800123",NA,NA,NA,""
"173","RF.pc.uni.12","31","7","5","7","0.837837837837838","0.685160159703149",NA,NA,NA,""
"174","RF.pc.uni.12","27","10","5","10","0.782608695652174","0.604636162919547",NA,NA,NA,""
"175","RF.pc.uni.12","25","12","9","12","0.704225352112676","0.440718333146135",NA,NA,NA,""
"176","RF.pc.uni.12","25","12","8","12","0.714285714285714","0.468493395461798",NA,NA,NA,""
"177","RF.pc.uni.12","24","13","11","13","0.666666666666667","0.351865775274498",NA,NA,NA,""
"178","RF.pc.uni.12","24","13","4","13","0.738461538461538","0.557278212575353",NA,NA,NA,""
"179","RF.pc.uni.12","25","12","9","12","0.704225352112676","0.433860915637312",NA,NA,NA,""
"180","RF.pc.uni.12","29","8","7","8","0.794520547945206","0.594811877479463",NA,NA,NA,""
"181","RF.pc.uni.14","25","13","10","13","0.684931506849315","0.395972758011341",NA,NA,NA,""
"182","RF.pc.uni.14","25","13","8","13","0.704225352112676","0.451292092221614",NA,NA,NA,""
"183","RF.pc.uni.14","31","7","4","7","0.849315068493151","0.712750964420414",NA,NA,NA,""
"184","RF.pc.uni.14","27","10","5","10","0.782608695652174","0.604636162919547",NA,NA,NA,""
"185","RF.pc.uni.14","27","10","8","10","0.75","0.520314803183328",NA,NA,NA,""
"186","RF.pc.uni.14","25","12","8","12","0.714285714285714","0.468493395461798",NA,NA,NA,""
"187","RF.pc.uni.14","24","13","12","13","0.657534246575343","0.324442842261525",NA,NA,NA,""
"188","RF.pc.uni.14","26","11","5","11","0.764705882352941","0.575180587448016",NA,NA,NA,""
"189","RF.pc.uni.14","26","11","9","11","0.722222222222222","0.460132167666652",NA,NA,NA,""
"190","RF.pc.uni.14","29","8","8","8","0.783783783783784","0.567567567567568",NA,NA,NA,""
"191","RF.pc.uni.16","26","12","13","12","0.675324675324675","0.342223782220227",NA,NA,NA,""
"192","RF.pc.uni.16","26","12","8","12","0.722222222222222","0.476330511622467",NA,NA,NA,""
"193","RF.pc.uni.16","31","7","4","7","0.849315068493151","0.712750964420414",NA,NA,NA,""
"194","RF.pc.uni.16","25","12","6","12","0.735294117647059","0.525692200754998",NA,NA,NA,""
"195","RF.pc.uni.16","26","11","10","11","0.712328767123288","0.439857762656962",NA,NA,NA,""
"196","RF.pc.uni.16","25","12","8","12","0.714285714285714","0.468493395461798",NA,NA,NA,""
"197","RF.pc.uni.16","25","12","10","12","0.694444444444444","0.405998971470575",NA,NA,NA,""
"198","RF.pc.uni.16","24","13","5","13","0.727272727272727","0.525954705740353",NA,NA,NA,""
"199","RF.pc.uni.16","26","11","9","11","0.722222222222222","0.460132167666652",NA,NA,NA,""
"200","RF.pc.uni.16","30","7","9","7","0.789473684210526","0.568398560058805",NA,NA,NA,""
"201","RF.pc.uni.18","25","13","12","13","0.666666666666667","0.342223782220227",NA,NA,NA,""
"202","RF.pc.uni.18","26","12","8","12","0.722222222222222","0.476330511622467",NA,NA,NA,""
"203","RF.pc.uni.18","32","6","5","6","0.853333333333333","0.710772470765086",NA,NA,NA,""
"204","RF.pc.uni.18","26","11","5","11","0.764705882352941","0.579850051107504",NA,NA,NA,""
"205","RF.pc.uni.18","24","13","9","13","0.685714285714286","0.414767088642785",NA,NA,NA,""
"206","RF.pc.uni.18","26","11","9","11","0.722222222222222","0.466857802856273",NA,NA,NA,""
"207","RF.pc.uni.18","25","12","10","12","0.694444444444444","0.405998971470575",NA,NA,NA,""
"208","RF.pc.uni.18","25","12","5","12","0.746268656716418","0.55048188256318",NA,NA,NA,""
"209","RF.pc.uni.18","26","11","9","11","0.722222222222222","0.460132167666652",NA,NA,NA,""
"210","RF.pc.uni.18","29","8","8","8","0.783783783783784","0.567567567567568",NA,NA,NA,""
"211","RF.pc.uni.2","24","14","17","14","0.607594936708861","0.184787287071959",NA,NA,NA,""
"212","RF.pc.uni.2","21","17","13","17","0.583333333333333","0.211702449609985",NA,NA,NA,""
"213","RF.pc.uni.2","23","15","12","15","0.63013698630137","0.29038002254165",NA,NA,NA,""
"214","RF.pc.uni.2","20","17","12","17","0.579710144927536","0.227187904259901",NA,NA,NA,""
"215","RF.pc.uni.2","22","15","14","15","0.602739726027397","0.226334576901155",NA,NA,NA,""
"216","RF.pc.uni.2","24","13","8","13","0.695652173913043","0.442872623493985",NA,NA,NA,""
"217","RF.pc.uni.2","22","15","20","15","0.556962025316456","0.0545544725589981",NA,NA,NA,""
"218","RF.pc.uni.2","25","12","10","12","0.694444444444444","0.405998971470575",NA,NA,NA,""
"219","RF.pc.uni.2","18","19","13","19","0.529411764705882","0.136947758916194",NA,NA,NA,""
"220","RF.pc.uni.2","29","8","8","8","0.783783783783784","0.567567567567568",NA,NA,NA,""
"221","RF.pc.uni.20","26","12","10","12","0.702702702702703","0.421637021355784",NA,NA,NA,""
"222","RF.pc.uni.20","24","14","8","14","0.685714285714286","0.426401432711221",NA,NA,NA,""
"223","RF.pc.uni.20","32","6","4","6","0.864864864864865","0.737864787372622",NA,NA,NA,""
"224","RF.pc.uni.20","25","12","5","12","0.746268656716418","0.555267034294411",NA,NA,NA,""
"225","RF.pc.uni.20","26","11","10","11","0.712328767123288","0.439857762656962",NA,NA,NA,""
"226","RF.pc.uni.20","25","12","8","12","0.714285714285714","0.468493395461798",NA,NA,NA,""
"227","RF.pc.uni.20","24","13","9","13","0.685714285714286","0.407795435870278",NA,NA,NA,""
"228","RF.pc.uni.20","24","13","5","13","0.727272727272727","0.525954705740353",NA,NA,NA,""
"229","RF.pc.uni.20","27","10","9","10","0.73972602739726","0.486664263392288",NA,NA,NA,""
"230","RF.pc.uni.20","29","8","7","8","0.794520547945206","0.594811877479463",NA,NA,NA,""
"231","RF.pc.uni.4","24","14","12","14","0.648648648648649","0.316227766016838",NA,NA,NA,""
"232","RF.pc.uni.4","26","12","8","12","0.722222222222222","0.476330511622467",NA,NA,NA,""
"233","RF.pc.uni.4","30","8","8","8","0.789473684210526","0.578947368421053",NA,NA,NA,""
"234","RF.pc.uni.4","24","13","4","13","0.738461538461538","0.561659040353606",NA,NA,NA,""
"235","RF.pc.uni.4","23","14","6","14","0.696969696969697","0.476076802728442",NA,NA,NA,""
"236","RF.pc.uni.4","24","13","10","13","0.676056338028169","0.387146412585421",NA,NA,NA,""
"237","RF.pc.uni.4","21","16","12","16","0.6","0.244677261522167",NA,NA,NA,""
"238","RF.pc.uni.4","25","12","4","12","0.757575757575758","0.58131835897618",NA,NA,NA,""
"239","RF.pc.uni.4","22","15","9","15","0.647058823529412","0.356064173182105",NA,NA,NA,""
"240","RF.pc.uni.4","29","8","7","8","0.794520547945206","0.594811877479463",NA,NA,NA,""
"241","RF.pc.uni.6","26","12","13","12","0.675324675324675","0.342223782220227",NA,NA,NA,""
"242","RF.pc.uni.6","25","13","7","13","0.714285714285714","0.479701611800123",NA,NA,NA,""
"243","RF.pc.uni.6","30","8","7","8","0.8","0.605472845466555",NA,NA,NA,""
"244","RF.pc.uni.6","27","10","4","10","0.794117647058823","0.634007901460011",NA,NA,NA,""
"245","RF.pc.uni.6","27","10","8","10","0.75","0.520314803183328",NA,NA,NA,""
"246","RF.pc.uni.6","24","13","9","13","0.685714285714286","0.414767088642785",NA,NA,NA,""
"247","RF.pc.uni.6","25","12","9","12","0.704225352112676","0.433860915637312",NA,NA,NA,""
"248","RF.pc.uni.6","25","12","4","12","0.757575757575758","0.58131835897618",NA,NA,NA,""
"249","RF.pc.uni.6","25","12","8","12","0.714285714285714","0.462168160652981",NA,NA,NA,""
"250","RF.pc.uni.6","29","8","8","8","0.783783783783784","0.567567567567568",NA,NA,NA,""
"251","RF.pc.uni.8","24","14","13","14","0.64","0.289573969570961",NA,NA,NA,""
"252","RF.pc.uni.8","24","14","8","14","0.685714285714286","0.426401432711221",NA,NA,NA,""
"253","RF.pc.uni.8","31","7","6","7","0.826666666666667","0.65812265811582",NA,NA,NA,""
"254","RF.pc.uni.8","29","8","6","8","0.805555555555555","0.627228803837436",NA,NA,NA,""
"255","RF.pc.uni.8","25","12","11","12","0.684931506849315","0.38647696621801",NA,NA,NA,""
"256","RF.pc.uni.8","25","12","7","12","0.72463768115942","0.496793803302505",NA,NA,NA,""
"257","RF.pc.uni.8","25","12","10","12","0.694444444444444","0.405998971470575",NA,NA,NA,""
"258","RF.pc.uni.8","26","11","6","11","0.753623188405797","0.545544725589981",NA,NA,NA,""
"259","RF.pc.uni.8","26","11","10","11","0.712328767123288","0.4325904563487",NA,NA,NA,""
"260","RF.pc.uni.8","29","8","9","8","0.773333333333333","0.540738070435875",NA,NA,NA,""
"261","RF.unifrac","27","11","12","11","0.701298701298701","0.394873594869492",NA,NA,NA,""
"262","RF.unifrac","24","14","6","14","0.705882352941177","0.484543711852349",NA,NA,NA,""
"263","RF.unifrac","31","7","5","7","0.837837837837838","0.685160159703149",NA,NA,NA,""
"264","RF.unifrac","27","10","5","10","0.782608695652174","0.604636162919547",NA,NA,NA,""
"265","RF.unifrac","25","12","8","12","0.714285714285714","0.468493395461798",NA,NA,NA,""
"266","RF.unifrac","26","11","5","11","0.764705882352941","0.579850051107504",NA,NA,NA,""
"267","RF.unifrac","26","11","10","11","0.712328767123288","0.4325904563487",NA,NA,NA,""
"268","RF.unifrac","23","14","5","14","0.707692307692308","0.501550391317818",NA,NA,NA,""
"269","RF.unifrac","26","11","9","11","0.722222222222222","0.460132167666652",NA,NA,NA,""
"270","RF.unifrac","29","8","7","8","0.794520547945206","0.594811877479463",NA,NA,NA,""
"271","SVM.bc","26","12","11","12","0.693333333333333","0.394873594869492",NA,NA,NA,"kernel: rbfdot C: 4"
"272","SVM.bc","26","12","8","12","0.722222222222222","0.476330511622467",NA,NA,NA,"kernel: rbfdot C: 8"
"273","SVM.bc","26","12","7","12","0.732394366197183","0.504385279541804",NA,NA,NA,"kernel: rbfdot C: 8"
"274","SVM.bc","29","8","8","8","0.783783783783784","0.57325746799431",NA,NA,NA,"kernel: vanilladot C: 1"
