"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"39","KNN.l2","2","1","0","1","0.8","0.74535599249993",NA,NA,NA,"k: 1"
"40","KNN.l2","2","1","0","1","0.8","0.74535599249993",NA,NA,NA,"k: 1"
"41","KNN.pc.uni.10","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"42","KNN.pc.uni.10","3","1","4","1","0.545454545454545","0.0890870806374748",NA,NA,NA,"k: 1"
"43","KNN.pc.uni.10","0","4","1","4","NaN","-0.272165526975909",NA,NA,NA,"k: 2"
"44","KNN.pc.uni.10","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"45","KNN.pc.uni.10","0","3","1","3","NaN","-0.25",NA,NA,NA,"k: 1"
"46","KNN.pc.uni.10","0","3","3","3","NaN","-0.5",NA,NA,NA,"k: 2"
"47","KNN.pc.uni.10","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"48","KNN.pc.uni.10","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 12"
"49","KNN.pc.uni.10","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"50","KNN.pc.uni.10","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 2"
"51","KNN.pc.uni.10","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"52","KNN.pc.uni.10","3","1","4","1","0.545454545454545","0.0890870806374748",NA,NA,NA,"k: 1"
"53","KNN.pc.uni.10","0","4","1","4","NaN","-0.272165526975909",NA,NA,NA,"k: 1"
"54","KNN.pc.uni.10","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"55","KNN.pc.uni.10","1","2","1","2","0.4","0.188982236504614",NA,NA,NA,"k: 17"
"56","KNN.pc.uni.10","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 6"
"57","KNN.pc.uni.10","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"58","KNN.pc.uni.10","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"59","KNN.pc.uni.10","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"60","KNN.pc.uni.10","0","3","2","3","NaN","-0.447213595499958",NA,NA,NA,"k: 4"
"61","KNN.pc.uni.12","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"62","KNN.pc.uni.12","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"63","KNN.pc.uni.12","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 2"
"64","KNN.pc.uni.12","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"65","KNN.pc.uni.12","1","2","1","2","0.4","0.188982236504614",NA,NA,NA,"k: 1"
"66","KNN.pc.uni.12","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 2"
"67","KNN.pc.uni.12","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"68","KNN.pc.uni.12","2","1","2","1","0.571428571428572","0.258198889747161",NA,NA,NA,"k: 12"
"69","KNN.pc.uni.12","3","0","1","0","0.857142857142857","0.774596669241483",NA,NA,NA,"k: 1"
"70","KNN.pc.uni.12","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 2"
"71","KNN.pc.uni.12","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"72","KNN.pc.uni.12","3","1","1","1","0.75","0.583333333333333",NA,NA,NA,"k: 1"
"73","KNN.pc.uni.12","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"74","KNN.pc.uni.12","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 1"
"75","KNN.pc.uni.12","1","2","0","2","0.5","0.5",NA,NA,NA,"k: 17"
"76","KNN.pc.uni.12","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 6"
"77","KNN.pc.uni.12","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"78","KNN.pc.uni.12","2","1","2","1","0.571428571428572","0.258198889747161",NA,NA,NA,"k: 1"
"79","KNN.pc.uni.12","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"80","KNN.pc.uni.12","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 4"
"81","KNN.pc.uni.14","3","1","3","1","0.6","0.25",NA,NA,NA,"k: 1"
"82","KNN.pc.uni.14","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"83","KNN.pc.uni.14","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 2"
"84","KNN.pc.uni.14","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"85","KNN.pc.uni.14","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 1"
"86","KNN.pc.uni.14","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 2"
"87","KNN.pc.uni.14","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"88","KNN.pc.uni.14","2","1","2","1","0.571428571428572","0.258198889747161",NA,NA,NA,"k: 12"
"89","KNN.pc.uni.14","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"90","KNN.pc.uni.14","0","3","2","3","NaN","-0.447213595499958",NA,NA,NA,"k: 2"
"91","KNN.pc.uni.14","3","1","3","1","0.6","0.25",NA,NA,NA,"k: 1"
"92","KNN.pc.uni.14","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"93","KNN.pc.uni.14","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"94","KNN.pc.uni.14","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"95","KNN.pc.uni.14","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 17"
"96","KNN.pc.uni.14","1","2","3","2","0.285714285714286","-0.158113883008419",NA,NA,NA,"k: 6"
"97","KNN.pc.uni.14","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 1"
"98","KNN.pc.uni.14","2","1","3","1","0.5","0.0666666666666667",NA,NA,NA,"k: 1"
"99","KNN.pc.uni.14","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"100","KNN.pc.uni.14","0","3","2","3","NaN","-0.447213595499958",NA,NA,NA,"k: 4"
"101","KNN.pc.uni.16","2","2","4","2","0.4","-0.166666666666667",NA,NA,NA,"k: 1"
"102","KNN.pc.uni.16","2","2","4","2","0.4","-0.166666666666667",NA,NA,NA,"k: 1"
"103","KNN.pc.uni.16","0","4","1","4","NaN","-0.272165526975909",NA,NA,NA,"k: 2"
"104","KNN.pc.uni.16","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"105","KNN.pc.uni.16","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 1"
"106","KNN.pc.uni.16","1","2","4","2","0.25","-0.316227766016838",NA,NA,NA,"k: 2"
"107","KNN.pc.uni.16","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"108","KNN.pc.uni.16","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 12"
"109","KNN.pc.uni.16","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"110","KNN.pc.uni.16","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 2"
"111","KNN.pc.uni.16","2","2","4","2","0.4","-0.166666666666667",NA,NA,NA,"k: 1"
"112","KNN.pc.uni.16","2","2","4","2","0.4","-0.166666666666667",NA,NA,NA,"k: 1"
"113","KNN.pc.uni.16","0","4","1","4","NaN","-0.272165526975909",NA,NA,NA,"k: 1"
"114","KNN.pc.uni.16","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"115","KNN.pc.uni.16","0","3","1","3","NaN","-0.25",NA,NA,NA,"k: 17"
"116","KNN.pc.uni.16","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 6"
"117","KNN.pc.uni.16","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"118","KNN.pc.uni.16","1","2","3","2","0.285714285714286","-0.258198889747161",NA,NA,NA,"k: 1"
"119","KNN.pc.uni.16","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"120","KNN.pc.uni.16","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 4"
"121","KNN.pc.uni.18","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"122","KNN.pc.uni.18","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"123","KNN.pc.uni.18","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 2"
"124","KNN.pc.uni.18","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"125","KNN.pc.uni.18","3","0","2","0","0.75","0.632455532033676",NA,NA,NA,"k: 1"
"126","KNN.pc.uni.18","1","2","4","2","0.25","-0.316227766016838",NA,NA,NA,"k: 2"
"127","KNN.pc.uni.18","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"128","KNN.pc.uni.18","1","2","3","2","0.285714285714286","-0.258198889747161",NA,NA,NA,"k: 12"
"129","KNN.pc.uni.18","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"130","KNN.pc.uni.18","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 2"
"131","KNN.pc.uni.18","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"132","KNN.pc.uni.18","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"133","KNN.pc.uni.18","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"134","KNN.pc.uni.18","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 1"
"135","KNN.pc.uni.18","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 17"
"136","KNN.pc.uni.18","0","3","4","3","NaN","-0.632455532033676",NA,NA,NA,"k: 6"
"137","KNN.pc.uni.18","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"138","KNN.pc.uni.18","1","2","3","2","0.285714285714286","-0.258198889747161",NA,NA,NA,"k: 1"
"139","KNN.pc.uni.18","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"140","KNN.pc.uni.18","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 4"
"141","KNN.pc.uni.2","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"142","KNN.pc.uni.2","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 1"
"143","KNN.pc.uni.2","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 2"
"144","KNN.pc.uni.2","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 1"
"145","KNN.pc.uni.2","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 1"
"146","KNN.pc.uni.2","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 2"
"147","KNN.pc.uni.2","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"148","KNN.pc.uni.2","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 12"
"149","KNN.pc.uni.2","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"150","KNN.pc.uni.2","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 2"
"151","KNN.pc.uni.2","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"152","KNN.pc.uni.2","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 1"
"153","KNN.pc.uni.2","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"154","KNN.pc.uni.2","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 1"
"155","KNN.pc.uni.2","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 17"
"156","KNN.pc.uni.2","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 6"
"157","KNN.pc.uni.2","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 1"
"158","KNN.pc.uni.2","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"159","KNN.pc.uni.2","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"160","KNN.pc.uni.2","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 4"
"161","KNN.pc.uni.20","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"162","KNN.pc.uni.20","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 1"
"163","KNN.pc.uni.20","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 2"
"164","KNN.pc.uni.20","2","2","0","2","0.666666666666667","0.612372435695795",NA,NA,NA,"k: 1"
"165","KNN.pc.uni.20","1","2","1","2","0.4","0.188982236504614",NA,NA,NA,"k: 1"
"166","KNN.pc.uni.20","0","3","3","3","NaN","-0.5",NA,NA,NA,"k: 2"
"167","KNN.pc.uni.20","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"168","KNN.pc.uni.20","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 12"
"169","KNN.pc.uni.20","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 1"
"170","KNN.pc.uni.20","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 2"
"171","KNN.pc.uni.20","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"172","KNN.pc.uni.20","3","1","2","1","0.666666666666667","0.408248290463863",NA,NA,NA,"k: 1"
"173","KNN.pc.uni.20","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"174","KNN.pc.uni.20","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"175","KNN.pc.uni.20","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 17"
"176","KNN.pc.uni.20","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 6"
"177","KNN.pc.uni.20","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"178","KNN.pc.uni.20","1","2","3","2","0.285714285714286","-0.258198889747161",NA,NA,NA,"k: 1"
"179","KNN.pc.uni.20","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"180","KNN.pc.uni.20","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 4"
"181","KNN.pc.uni.4","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"182","KNN.pc.uni.4","1","3","4","3","0.222222222222222","-0.408248290463863",NA,NA,NA,"k: 1"
"183","KNN.pc.uni.4","3","1","1","1","0.75","0.583333333333333",NA,NA,NA,"k: 2"
"184","KNN.pc.uni.4","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"185","KNN.pc.uni.4","3","0","2","0","0.75","0.632455532033676",NA,NA,NA,"k: 1"
"186","KNN.pc.uni.4","3","0","2","0","0.75","0.632455532033676",NA,NA,NA,"k: 2"
"187","KNN.pc.uni.4","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"188","KNN.pc.uni.4","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 12"
"189","KNN.pc.uni.4","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"190","KNN.pc.uni.4","2","1","2","1","0.571428571428572","0.258198889747161",NA,NA,NA,"k: 2"
"191","KNN.pc.uni.4","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"192","KNN.pc.uni.4","1","3","4","3","0.222222222222222","-0.408248290463863",NA,NA,NA,"k: 1"
"193","KNN.pc.uni.4","3","1","1","1","0.75","0.583333333333333",NA,NA,NA,"k: 1"
"194","KNN.pc.uni.4","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"195","KNN.pc.uni.4","3","0","2","0","0.75","0.632455532033676",NA,NA,NA,"k: 17"
"196","KNN.pc.uni.4","0","3","1","3","NaN","-0.25",NA,NA,NA,"k: 6"
"197","KNN.pc.uni.4","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"198","KNN.pc.uni.4","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"199","KNN.pc.uni.4","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"200","KNN.pc.uni.4","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 4"
"201","KNN.pc.uni.6","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"202","KNN.pc.uni.6","1","3","3","3","0.25","-0.25",NA,NA,NA,"k: 1"
"203","KNN.pc.uni.6","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 2"
"204","KNN.pc.uni.6","3","1","0","1","0.857142857142857","0.801783725737273",NA,NA,NA,"k: 1"
"205","KNN.pc.uni.6","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 1"
"206","KNN.pc.uni.6","0","3","1","3","NaN","-0.25",NA,NA,NA,"k: 2"
"207","KNN.pc.uni.6","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 1"
"208","KNN.pc.uni.6","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 12"
"209","KNN.pc.uni.6","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"210","KNN.pc.uni.6","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 2"
"211","KNN.pc.uni.6","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"212","KNN.pc.uni.6","1","3","3","3","0.25","-0.25",NA,NA,NA,"k: 1"
"213","KNN.pc.uni.6","2","2","2","2","0.5","0.166666666666667",NA,NA,NA,"k: 1"
"214","KNN.pc.uni.6","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 1"
"215","KNN.pc.uni.6","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 17"
"216","KNN.pc.uni.6","0","3","2","3","NaN","-0.377964473009227",NA,NA,NA,"k: 6"
"217","KNN.pc.uni.6","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"218","KNN.pc.uni.6","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 1"
"219","KNN.pc.uni.6","3","0","0","0","1","1",NA,NA,NA,"k: 1"
"220","KNN.pc.uni.6","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 4"
"221","KNN.pc.uni.8","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"222","KNN.pc.uni.8","3","1","2","1","0.666666666666667","0.408248290463863",NA,NA,NA,"k: 1"
"223","KNN.pc.uni.8","3","1","0","1","0.857142857142857","0.801783725737273",NA,NA,NA,"k: 2"
"224","KNN.pc.uni.8","0","4","1","4","NaN","-0.272165526975909",NA,NA,NA,"k: 1"
"225","KNN.pc.uni.8","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 1"
"226","KNN.pc.uni.8","3","0","3","0","0.666666666666667","0.5",NA,NA,NA,"k: 2"
"227","KNN.pc.uni.8","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"228","KNN.pc.uni.8","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 12"
"229","KNN.pc.uni.8","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"230","KNN.pc.uni.8","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,"k: 2"
"231","KNN.pc.uni.8","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"232","KNN.pc.uni.8","3","1","3","1","0.6","0.25",NA,NA,NA,"k: 1"
"233","KNN.pc.uni.8","2","2","0","2","0.666666666666667","0.612372435695795",NA,NA,NA,"k: 1"
"234","KNN.pc.uni.8","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,"k: 1"
"235","KNN.pc.uni.8","1","2","2","2","0.333333333333333","0",NA,NA,NA,"k: 17"
"236","KNN.pc.uni.8","0","3","3","3","NaN","-0.5",NA,NA,NA,"k: 6"
"237","KNN.pc.uni.8","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"238","KNN.pc.uni.8","1","2","2","2","0.333333333333333","-0.0666666666666667",NA,NA,NA,"k: 1"
"239","KNN.pc.uni.8","3","0","5","0","0.545454545454545","NaN",NA,NA,NA,"k: 1"
"240","KNN.pc.uni.8","0","3","2","3","NaN","-0.447213595499958",NA,NA,NA,"k: 4"
"241","KNN.unifrac","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"242","KNN.unifrac","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"243","KNN.unifrac","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,"k: 2"
"244","KNN.unifrac","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 1"
"245","KNN.unifrac","2","1","1","1","0.666666666666667","0.5",NA,NA,NA,"k: 1"
"246","KNN.unifrac","2","1","1","1","0.666666666666667","0.5",NA,NA,NA,"k: 2"
"247","KNN.unifrac","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"248","KNN.unifrac","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,"k: 12"
"249","KNN.unifrac","3","0","0","0","1","1",NA,NA,NA,"k: 1"
"250","KNN.unifrac","1","2","3","2","0.285714285714286","-0.258198889747161",NA,NA,NA,"k: 2"
"251","KNN.unifrac","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"252","KNN.unifrac","2","2","3","2","0.444444444444444","0",NA,NA,NA,"k: 1"
"253","KNN.unifrac","2","2","1","2","0.571428571428572","0.356348322549899",NA,NA,NA,"k: 1"
"254","KNN.unifrac","1","3","2","3","0.285714285714286","-0.0890870806374748",NA,NA,NA,"k: 1"
"255","KNN.unifrac","3","0","6","0","0.5","NaN",NA,NA,NA,"k: 17"
"256","KNN.unifrac","3","0","4","0","0.6","0.377964473009227",NA,NA,NA,"k: 6"
"257","KNN.unifrac","1","2","1","2","0.4","0.149071198499986",NA,NA,NA,"k: 1"
"258","KNN.unifrac","2","1","3","1","0.5","0.0666666666666667",NA,NA,NA,"k: 1"
"259","KNN.unifrac","3","0","0","0","1","1",NA,NA,NA,"k: 1"
"260","KNN.unifrac","0","3","2","3","NaN","-0.447213595499958",NA,NA,NA,"k: 4"
"261","RF.bc","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,""
"262","RF.bc","0","4","2","4","NaN","-0.408248290463863",NA,NA,NA,""
"263","RF.bc","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,""
"264","RF.bc","1","3","0","3","0.4","0.408248290463863",NA,NA,NA,""
"265","RF.bc","2","1","1","1","0.666666666666667","0.5",NA,NA,NA,""
"266","RF.bc","0","3","1","3","NaN","-0.25",NA,NA,NA,""
"267","RF.bc","1","2","0","2","0.5","0.487950036474267",NA,NA,NA,""
"268","RF.bc","2","1","0","1","0.8","0.74535599249993",NA,NA,NA,""
"269","RF.bc","0","3","1","3","NaN","-0.29277002188456",NA,NA,NA,""
"270","RF.bc","0","3","0","3","NaN","NaN",NA,NA,NA,""
"271","RF.bc","0","4","0","4","NaN","NaN",NA,NA,NA,""
"272","RF.bc","0","4","2","4","NaN","-0.408248290463863",NA,NA,NA,""
"273","RF.bc","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,""
"274","RF.bc","1","3","1","3","0.333333333333333","0.102062072615966",NA,NA,NA,""
"275","RF.bc","2","1","1","1","0.666666666666667","0.5",NA,NA,NA,""
"276","RF.bc","0","3","1","3","NaN","-0.25",NA,NA,NA,""
"277","RF.bc","2","1","0","1","0.8","0.74535599249993",NA,NA,NA,""
