"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"86","KNN.pc.uni.14","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"87","KNN.pc.uni.14","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 14"
"88","KNN.pc.uni.14","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 7"
"89","KNN.pc.uni.14","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"90","KNN.pc.uni.14","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 16"
"91","KNN.pc.uni.14","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"92","KNN.pc.uni.14","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"93","KNN.pc.uni.14","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"94","KNN.pc.uni.14","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"95","KNN.pc.uni.14","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"96","KNN.pc.uni.14","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"97","KNN.pc.uni.14","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 7"
"98","KNN.pc.uni.14","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 9"
"99","KNN.pc.uni.14","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"100","KNN.pc.uni.14","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 17"
"101","KNN.pc.uni.16","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"102","KNN.pc.uni.16","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"103","KNN.pc.uni.16","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"104","KNN.pc.uni.16","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 5"
"105","KNN.pc.uni.16","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 16"
"106","KNN.pc.uni.16","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 9"
"107","KNN.pc.uni.16","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 14"
"108","KNN.pc.uni.16","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 7"
"109","KNN.pc.uni.16","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"110","KNN.pc.uni.16","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 16"
"111","KNN.pc.uni.16","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"112","KNN.pc.uni.16","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"113","KNN.pc.uni.16","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"114","KNN.pc.uni.16","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"115","KNN.pc.uni.16","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"116","KNN.pc.uni.16","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"117","KNN.pc.uni.16","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"118","KNN.pc.uni.16","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 9"
"119","KNN.pc.uni.16","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"120","KNN.pc.uni.16","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 17"
"121","KNN.pc.uni.18","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"122","KNN.pc.uni.18","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"123","KNN.pc.uni.18","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"124","KNN.pc.uni.18","19","1","3","1","0.904761904761905","-0.082572282384477",NA,NA,NA,"k: 5"
"125","KNN.pc.uni.18","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 16"
"126","KNN.pc.uni.18","16","3","3","3","0.842105263157895","-0.157894736842105",NA,NA,NA,"k: 9"
"127","KNN.pc.uni.18","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 14"
"128","KNN.pc.uni.18","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 7"
"129","KNN.pc.uni.18","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"130","KNN.pc.uni.18","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 16"
"131","KNN.pc.uni.18","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"132","KNN.pc.uni.18","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"133","KNN.pc.uni.18","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"134","KNN.pc.uni.18","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"135","KNN.pc.uni.18","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"136","KNN.pc.uni.18","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"137","KNN.pc.uni.18","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"138","KNN.pc.uni.18","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 9"
"139","KNN.pc.uni.18","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"140","KNN.pc.uni.18","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 17"
"141","KNN.pc.uni.2","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"142","KNN.pc.uni.2","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 15"
"143","KNN.pc.uni.2","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"144","KNN.pc.uni.2","19","1","3","1","0.904761904761905","-0.082572282384477",NA,NA,NA,"k: 5"
"145","KNN.pc.uni.2","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 16"
"146","KNN.pc.uni.2","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"147","KNN.pc.uni.2","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 14"
"148","KNN.pc.uni.2","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 7"
"149","KNN.pc.uni.2","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"150","KNN.pc.uni.2","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 16"
"151","KNN.pc.uni.2","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"152","KNN.pc.uni.2","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"153","KNN.pc.uni.2","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"154","KNN.pc.uni.2","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"155","KNN.pc.uni.2","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"156","KNN.pc.uni.2","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 11"
"157","KNN.pc.uni.2","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 7"
"158","KNN.pc.uni.2","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 9"
"159","KNN.pc.uni.2","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"160","KNN.pc.uni.2","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 17"
"161","KNN.pc.uni.20","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"162","KNN.pc.uni.20","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"163","KNN.pc.uni.20","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"164","KNN.pc.uni.20","20","0","1","0","0.975609756097561","0.796819072889596",NA,NA,NA,"k: 5"
"165","KNN.pc.uni.20","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 16"
"166","KNN.pc.uni.20","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"167","KNN.pc.uni.20","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 14"
"168","KNN.pc.uni.20","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 7"
"169","KNN.pc.uni.20","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"170","KNN.pc.uni.20","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 16"
"171","KNN.pc.uni.20","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"172","KNN.pc.uni.20","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"173","KNN.pc.uni.20","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"174","KNN.pc.uni.20","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"175","KNN.pc.uni.20","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"176","KNN.pc.uni.20","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"177","KNN.pc.uni.20","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"178","KNN.pc.uni.20","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 9"
"179","KNN.pc.uni.20","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"180","KNN.pc.uni.20","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 17"
"181","KNN.pc.uni.4","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"182","KNN.pc.uni.4","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 15"
"183","KNN.pc.uni.4","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"184","KNN.pc.uni.4","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 5"
"185","KNN.pc.uni.4","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 16"
"186","KNN.pc.uni.4","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 9"
"187","KNN.pc.uni.4","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 14"
"188","KNN.pc.uni.4","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 7"
"189","KNN.pc.uni.4","18","1","2","1","0.923076923076923","-0.0725476250110012",NA,NA,NA,"k: 7"
"190","KNN.pc.uni.4","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 16"
"191","KNN.pc.uni.4","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"192","KNN.pc.uni.4","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"193","KNN.pc.uni.4","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"194","KNN.pc.uni.4","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"195","KNN.pc.uni.4","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"196","KNN.pc.uni.4","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"197","KNN.pc.uni.4","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"198","KNN.pc.uni.4","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 9"
"199","KNN.pc.uni.4","18","1","2","1","0.923076923076923","-0.0725476250110012",NA,NA,NA,"k: 9"
"200","KNN.pc.uni.4","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 17"
"201","KNN.pc.uni.6","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"202","KNN.pc.uni.6","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"203","KNN.pc.uni.6","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"204","KNN.pc.uni.6","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 5"
"205","KNN.pc.uni.6","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 16"
"206","KNN.pc.uni.6","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"207","KNN.pc.uni.6","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 14"
"208","KNN.pc.uni.6","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"209","KNN.pc.uni.6","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"210","KNN.pc.uni.6","19","0","1","0","0.974358974358974","0.689202437604511",NA,NA,NA,"k: 16"
"211","KNN.pc.uni.6","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"212","KNN.pc.uni.6","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"213","KNN.pc.uni.6","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"214","KNN.pc.uni.6","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 11"
"215","KNN.pc.uni.6","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"216","KNN.pc.uni.6","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"217","KNN.pc.uni.6","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"218","KNN.pc.uni.6","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 9"
"219","KNN.pc.uni.6","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"220","KNN.pc.uni.6","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 17"
"221","KNN.pc.uni.8","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"222","KNN.pc.uni.8","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"223","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"224","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 5"
"225","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 16"
"226","KNN.pc.uni.8","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"227","KNN.pc.uni.8","17","2","2","2","0.894736842105263","0.228070175438596",NA,NA,NA,"k: 14"
"228","KNN.pc.uni.8","18","1","2","1","0.923076923076923","0.335083126633356",NA,NA,NA,"k: 7"
"229","KNN.pc.uni.8","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"230","KNN.pc.uni.8","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 16"
"231","KNN.pc.uni.8","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"232","KNN.pc.uni.8","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"233","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"234","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"235","KNN.pc.uni.8","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"236","KNN.pc.uni.8","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 11"
"237","KNN.pc.uni.8","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"238","KNN.pc.uni.8","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 9"
"239","KNN.pc.uni.8","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 9"
"240","KNN.pc.uni.8","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 17"
"241","KNN.unifrac","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 5"
"242","KNN.unifrac","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 15"
"243","KNN.unifrac","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 8"
"244","KNN.unifrac","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 5"
"245","KNN.unifrac","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 16"
"246","KNN.unifrac","17","2","3","2","0.871794871794872","-0.125656172487509",NA,NA,NA,"k: 9"
"247","KNN.unifrac","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 14"
"248","KNN.unifrac","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,"k: 7"
"249","KNN.unifrac","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 7"
"250","KNN.unifrac","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 16"
"251","KNN.unifrac","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,"k: 7"
"252","KNN.unifrac","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,"k: 17"
"253","KNN.unifrac","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 9"
"254","KNN.unifrac","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,"k: 11"
"255","KNN.unifrac","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,"k: 8"
"256","KNN.unifrac","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 11"
"257","KNN.unifrac","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,"k: 7"
"258","KNN.unifrac","18","1","3","1","0.9","-0.086710996952412",NA,NA,NA,"k: 9"
"259","KNN.unifrac","18","1","2","1","0.923076923076923","-0.0725476250110012",NA,NA,NA,"k: 9"
"260","KNN.unifrac","19","0","2","0","0.95","NaN",NA,NA,NA,"k: 17"
"261","RF.bc","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,""
"262","RF.bc","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,""
"263","RF.bc","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,""
"264","RF.bc","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,""
"265","RF.bc","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,""
"266","RF.bc","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,""
"267","RF.bc","19","0","2","0","0.95","0.549169647365276",NA,NA,NA,""
"268","RF.bc","19","0","3","0","0.926829268292683","NaN",NA,NA,NA,""
"269","RF.bc","19","0","2","0","0.95","NaN",NA,NA,NA,""
"270","RF.bc","19","0","2","0","0.95","NaN",NA,NA,NA,""
"271","RF.bc","21","0","3","0","0.933333333333333","NaN",NA,NA,NA,""
"272","RF.bc","21","0","2","0","0.954545454545454","0.551677284367371",NA,NA,NA,""
"273","RF.bc","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,""
"274","RF.bc","20","0","2","0","0.952380952380952","0.55048188256318",NA,NA,NA,""
"275","RF.bc","20","0","3","0","0.930232558139535","NaN",NA,NA,NA,""
