"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"1","KNN.bc","2","0","2","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"2","KNN.bc","1","1","1","1","0.5","-0.5",NA,NA,NA,"k: 1"
"3","KNN.bc","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"4","KNN.bc","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"5","KNN.bc","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"6","KNN.bc","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 3"
"7","KNN.bc","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 3"
"8","KNN.bc","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"9","KNN.bc","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"10","KNN.bc","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"11","KNN.bc","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 2"
"12","KNN.bc","1","1","1","1","0.5","-0.5",NA,NA,NA,"k: 1"
"13","KNN.bc","1","1","0","1","0.666666666666667","0.5",NA,NA,NA,"k: 2"
"14","KNN.bc","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"15","KNN.bc","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"16","KNN.bc","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"17","KNN.bc","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"18","KNN.bc","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"19","KNN.bc","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"20","KNN.bc","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"21","KNN.l2","2","0","2","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"22","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"23","KNN.l2","1","1","0","1","0.666666666666667","0.5",NA,NA,NA,"k: 2"
"24","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"25","KNN.l2","2","0","0","0","1","1",NA,NA,NA,"k: 2"
"26","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"27","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 3"
"28","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 5"
"29","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"30","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"31","KNN.l2","2","0","2","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"32","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"33","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"34","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"35","KNN.l2","2","0","0","0","1","1",NA,NA,NA,"k: 3"
"36","KNN.l2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 4"
"37","KNN.l2","0","2","1","2","NaN","-1",NA,NA,NA,"k: 1"
"38","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"39","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"40","KNN.l2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 4"
"41","KNN.pc.uni.10","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"42","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"43","KNN.pc.uni.10","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"44","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"45","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"46","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"47","KNN.pc.uni.10","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"48","KNN.pc.uni.10","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"49","KNN.pc.uni.10","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"50","KNN.pc.uni.10","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"51","KNN.pc.uni.10","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"52","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"53","KNN.pc.uni.10","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"54","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"55","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"56","KNN.pc.uni.10","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"57","KNN.pc.uni.10","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"58","KNN.pc.uni.10","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"59","KNN.pc.uni.10","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"60","KNN.pc.uni.10","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"61","KNN.pc.uni.12","1","1","1","1","0.5","0",NA,NA,NA,"k: 1"
"62","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"63","KNN.pc.uni.12","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"64","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"65","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"66","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"67","KNN.pc.uni.12","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"68","KNN.pc.uni.12","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"69","KNN.pc.uni.12","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"70","KNN.pc.uni.12","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"71","KNN.pc.uni.12","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"72","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"73","KNN.pc.uni.12","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"74","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"75","KNN.pc.uni.12","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"76","KNN.pc.uni.12","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"77","KNN.pc.uni.12","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"78","KNN.pc.uni.12","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"79","KNN.pc.uni.12","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"80","KNN.pc.uni.12","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"81","KNN.pc.uni.14","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"82","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"83","KNN.pc.uni.14","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"84","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"85","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"86","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"87","KNN.pc.uni.14","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"88","KNN.pc.uni.14","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"89","KNN.pc.uni.14","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"90","KNN.pc.uni.14","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"91","KNN.pc.uni.14","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"92","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"93","KNN.pc.uni.14","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"94","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"95","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"96","KNN.pc.uni.14","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"97","KNN.pc.uni.14","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"98","KNN.pc.uni.14","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"99","KNN.pc.uni.14","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"100","KNN.pc.uni.14","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"101","KNN.pc.uni.16","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"102","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"103","KNN.pc.uni.16","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"104","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"105","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"106","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"107","KNN.pc.uni.16","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"108","KNN.pc.uni.16","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"109","KNN.pc.uni.16","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"110","KNN.pc.uni.16","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"111","KNN.pc.uni.16","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"112","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"113","KNN.pc.uni.16","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"114","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"115","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"116","KNN.pc.uni.16","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"117","KNN.pc.uni.16","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"118","KNN.pc.uni.16","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"119","KNN.pc.uni.16","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"120","KNN.pc.uni.16","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"121","KNN.pc.uni.18","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"122","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"123","KNN.pc.uni.18","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"124","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"125","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"126","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"127","KNN.pc.uni.18","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"128","KNN.pc.uni.18","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"129","KNN.pc.uni.18","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"130","KNN.pc.uni.18","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"131","KNN.pc.uni.18","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"132","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"133","KNN.pc.uni.18","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"134","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"135","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"136","KNN.pc.uni.18","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"137","KNN.pc.uni.18","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"138","KNN.pc.uni.18","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"139","KNN.pc.uni.18","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"140","KNN.pc.uni.18","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"141","KNN.pc.uni.2","1","1","1","1","0.5","0",NA,NA,NA,"k: 1"
"142","KNN.pc.uni.2","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"143","KNN.pc.uni.2","1","1","0","1","0.666666666666667","0.5",NA,NA,NA,"k: 2"
"144","KNN.pc.uni.2","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"145","KNN.pc.uni.2","1","1","0","1","0.666666666666667","0.5",NA,NA,NA,"k: 1"
"146","KNN.pc.uni.2","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"147","KNN.pc.uni.2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"148","KNN.pc.uni.2","0","1","1","1","NaN","-1",NA,NA,NA,"k: 1"
"149","KNN.pc.uni.2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"150","KNN.pc.uni.2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"151","KNN.pc.uni.2","1","1","2","1","0.4","-0.577350269189626",NA,NA,NA,"k: 1"
"152","KNN.pc.uni.2","1","1","0","1","0.666666666666667","0.5",NA,NA,NA,"k: 1"
"153","KNN.pc.uni.2","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"154","KNN.pc.uni.2","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"155","KNN.pc.uni.2","1","1","1","1","0.5","-0.5",NA,NA,NA,"k: 1"
"156","KNN.pc.uni.2","1","1","1","1","0.5","-0.5",NA,NA,NA,"k: 1"
"157","KNN.pc.uni.2","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"158","KNN.pc.uni.2","0","1","1","1","NaN","-1",NA,NA,NA,"k: 1"
"159","KNN.pc.uni.2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"160","KNN.pc.uni.2","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"161","KNN.pc.uni.20","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"162","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"163","KNN.pc.uni.20","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 2"
"164","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"165","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"166","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"167","KNN.pc.uni.20","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"168","KNN.pc.uni.20","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"169","KNN.pc.uni.20","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"170","KNN.pc.uni.20","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"171","KNN.pc.uni.20","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"172","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"173","KNN.pc.uni.20","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"174","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"175","KNN.pc.uni.20","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"176","KNN.pc.uni.20","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"177","KNN.pc.uni.20","2","0","1","0","0.8","NaN",NA,NA,NA,"k: 1"
"178","KNN.pc.uni.20","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"179","KNN.pc.uni.20","1","0","0","0","1","1",NA,NA,NA,"k: 1"
"180","KNN.pc.uni.20","1","0","1","0","0.666666666666667","NaN",NA,NA,NA,"k: 1"
"181","KNN.pc.uni.4","2","0","1","0","0.8","0.577350269189626",NA,NA,NA,"k: 1"
"182","KNN.pc.uni.4","2","0","0","0","1","1",NA,NA,NA,"k: 1"
"183","KNN.pc.uni.4","0","2","1","2","NaN","-1",NA,NA,NA,"k: 2"
"184","KNN.pc.uni.4","1","1","1","1","0.5","-0.5",NA,NA,NA,"k: 1"
