"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"1","KNN.bc","7","1","3","1","0.777777777777778","-0.193649167310371",NA,NA,NA,"k: 14"
"2","KNN.bc","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 19"
"3","KNN.bc","4","4","1","4","0.615384615384615","0.149071198499986",NA,NA,NA,"k: 2"
"4","KNN.bc","6","2","3","2","0.705882352941177","-0.288675134594813",NA,NA,NA,"k: 7"
"5","KNN.bc","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 5"
"6","KNN.bc","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 5"
"7","KNN.bc","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 12"
"8","KNN.bc","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 5"
"9","KNN.bc","5","2","1","2","0.769230769230769","0.188982236504614",NA,NA,NA,"k: 6"
"10","KNN.bc","5","2","0","2","0.833333333333333","0.597614304667197",NA,NA,NA,"k: 3"
"11","KNN.bc","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 13"
"12","KNN.bc","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 15"
"13","KNN.bc","8","0","1","0","0.941176470588235","0.769800358919501",NA,NA,NA,"k: 5"
"14","KNN.bc","7","1","3","1","0.777777777777778","-0.193649167310371",NA,NA,NA,"k: 6"
"15","KNN.bc","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"16","KNN.bc","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 12"
"17","KNN.bc","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 15"
"18","KNN.bc","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"19","KNN.bc","5","2","2","2","0.714285714285714","-0.285714285714286",NA,NA,NA,"k: 20"
"20","KNN.bc","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 15"
"21","KNN.l2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 12"
"22","KNN.l2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 12"
"23","KNN.l2","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 11"
"24","KNN.l2","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 12"
"25","KNN.l2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 15"
"26","KNN.l2","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 6"
"27","KNN.l2","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 11"
"28","KNN.l2","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 11"
"29","KNN.l2","5","2","2","2","0.714285714285714","-0.285714285714286",NA,NA,NA,"k: 12"
"30","KNN.l2","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 13"
"31","KNN.l2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 11"
"32","KNN.l2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 11"
"33","KNN.l2","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 13"
"34","KNN.l2","7","1","3","1","0.777777777777778","-0.193649167310371",NA,NA,NA,"k: 9"
"35","KNN.l2","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"36","KNN.l2","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 8"
"37","KNN.l2","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 15"
"38","KNN.l2","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 15"
"39","KNN.l2","5","2","2","2","0.714285714285714","-0.285714285714286",NA,NA,NA,"k: 13"
"40","KNN.l2","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 16"
"41","KNN.pc.uni.10","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 18"
"42","KNN.pc.uni.10","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 15"
"43","KNN.pc.uni.10","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 4"
"44","KNN.pc.uni.10","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 9"
"45","KNN.pc.uni.10","6","2","2","2","0.75","0.0833333333333333",NA,NA,NA,"k: 14"
"46","KNN.pc.uni.10","7","0","3","0","0.823529411764706","NaN",NA,NA,NA,"k: 10"
"47","KNN.pc.uni.10","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 9"
"48","KNN.pc.uni.10","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 10"
"49","KNN.pc.uni.10","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 14"
"50","KNN.pc.uni.10","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 5"
"51","KNN.pc.uni.10","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 13"
"52","KNN.pc.uni.10","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 11"
"53","KNN.pc.uni.10","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"54","KNN.pc.uni.10","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 10"
"55","KNN.pc.uni.10","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"56","KNN.pc.uni.10","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 4"
"57","KNN.pc.uni.10","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"58","KNN.pc.uni.10","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 8"
"59","KNN.pc.uni.10","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"60","KNN.pc.uni.10","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"61","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 18"
"62","KNN.pc.uni.12","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 15"
"63","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 4"
"64","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 9"
"65","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"66","KNN.pc.uni.12","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 10"
"67","KNN.pc.uni.12","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 9"
"68","KNN.pc.uni.12","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 10"
"69","KNN.pc.uni.12","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 14"
"70","KNN.pc.uni.12","4","3","1","3","0.666666666666667","0.0597614304667197",NA,NA,NA,"k: 5"
"71","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 13"
"72","KNN.pc.uni.12","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 11"
"73","KNN.pc.uni.12","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"74","KNN.pc.uni.12","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 10"
"75","KNN.pc.uni.12","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"76","KNN.pc.uni.12","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 4"
"77","KNN.pc.uni.12","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"78","KNN.pc.uni.12","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 8"
"79","KNN.pc.uni.12","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"80","KNN.pc.uni.12","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"81","KNN.pc.uni.14","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 18"
"82","KNN.pc.uni.14","8","0","1","0","0.941176470588235","0.769800358919501",NA,NA,NA,"k: 15"
"83","KNN.pc.uni.14","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 4"
"84","KNN.pc.uni.14","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 9"
"85","KNN.pc.uni.14","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"86","KNN.pc.uni.14","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 10"
"87","KNN.pc.uni.14","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 9"
"88","KNN.pc.uni.14","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 10"
"89","KNN.pc.uni.14","5","2","2","2","0.714285714285714","-0.285714285714286",NA,NA,NA,"k: 14"
"90","KNN.pc.uni.14","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 5"
"91","KNN.pc.uni.14","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 13"
"92","KNN.pc.uni.14","8","0","1","0","0.941176470588235","0.769800358919501",NA,NA,NA,"k: 11"
"93","KNN.pc.uni.14","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"94","KNN.pc.uni.14","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 10"
"95","KNN.pc.uni.14","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"96","KNN.pc.uni.14","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 4"
"97","KNN.pc.uni.14","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"98","KNN.pc.uni.14","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 8"
"99","KNN.pc.uni.14","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"100","KNN.pc.uni.14","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"101","KNN.pc.uni.16","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 18"
"102","KNN.pc.uni.16","8","0","1","0","0.941176470588235","0.769800358919501",NA,NA,NA,"k: 15"
"103","KNN.pc.uni.16","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 4"
"104","KNN.pc.uni.16","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 9"
"105","KNN.pc.uni.16","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"106","KNN.pc.uni.16","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 10"
"107","KNN.pc.uni.16","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 9"
"108","KNN.pc.uni.16","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 10"
"109","KNN.pc.uni.16","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 14"
"110","KNN.pc.uni.16","5","2","2","2","0.714285714285714","-0.285714285714286",NA,NA,NA,"k: 5"
"111","KNN.pc.uni.16","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 13"
"112","KNN.pc.uni.16","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 11"
"113","KNN.pc.uni.16","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"114","KNN.pc.uni.16","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 10"
"115","KNN.pc.uni.16","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"116","KNN.pc.uni.16","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 4"
"117","KNN.pc.uni.16","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"118","KNN.pc.uni.16","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 8"
"119","KNN.pc.uni.16","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"120","KNN.pc.uni.16","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"121","KNN.pc.uni.18","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 18"
"122","KNN.pc.uni.18","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 15"
"123","KNN.pc.uni.18","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 4"
"124","KNN.pc.uni.18","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 9"
"125","KNN.pc.uni.18","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"126","KNN.pc.uni.18","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 10"
"127","KNN.pc.uni.18","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 9"
"128","KNN.pc.uni.18","6","1","1","1","0.857142857142857","0.523809523809524",NA,NA,NA,"k: 10"
"129","KNN.pc.uni.18","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 14"
"130","KNN.pc.uni.18","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 5"
"131","KNN.pc.uni.18","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"132","KNN.pc.uni.18","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 11"
"133","KNN.pc.uni.18","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 13"
"134","KNN.pc.uni.18","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 10"
"135","KNN.pc.uni.18","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"136","KNN.pc.uni.18","6","1","3","1","0.75","-0.218217890235992",NA,NA,NA,"k: 4"
"137","KNN.pc.uni.18","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"138","KNN.pc.uni.18","5","2","1","2","0.769230769230769","0.356348322549899",NA,NA,NA,"k: 8"
"139","KNN.pc.uni.18","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"140","KNN.pc.uni.18","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"141","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 18"
"142","KNN.pc.uni.2","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 15"
"143","KNN.pc.uni.2","6","2","2","2","0.75","0.0833333333333333",NA,NA,NA,"k: 4"
"144","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 9"
"145","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 14"
"146","KNN.pc.uni.2","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 10"
"147","KNN.pc.uni.2","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 9"
"148","KNN.pc.uni.2","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 10"
"149","KNN.pc.uni.2","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 14"
"150","KNN.pc.uni.2","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 5"
"151","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 13"
"152","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 11"
"153","KNN.pc.uni.2","6","2","2","2","0.75","0.0833333333333333",NA,NA,NA,"k: 13"
"154","KNN.pc.uni.2","8","0","2","0","0.888888888888889","0.516397779494322",NA,NA,NA,"k: 10"
"155","KNN.pc.uni.2","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 14"
"156","KNN.pc.uni.2","5","2","3","2","0.666666666666667","-0.327326835353989",NA,NA,NA,"k: 4"
"157","KNN.pc.uni.2","7","0","2","0","0.875","0.509175077217316",NA,NA,NA,"k: 16"
"158","KNN.pc.uni.2","7","0","1","0","0.933333333333333","0.763762615825973",NA,NA,NA,"k: 8"
"159","KNN.pc.uni.2","6","1","2","1","0.8","-0.188982236504614",NA,NA,NA,"k: 9"
"160","KNN.pc.uni.2","7","0","2","0","0.875","NaN",NA,NA,NA,"k: 8"
"161","KNN.pc.uni.20","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 18"
"162","KNN.pc.uni.20","6","2","1","2","0.8","0.38575837490523",NA,NA,NA,"k: 15"
"163","KNN.pc.uni.20","7","1","2","1","0.823529411764706","0.240562612162344",NA,NA,NA,"k: 4"
"164","KNN.pc.uni.20","8","0","3","0","0.842105263157895","NaN",NA,NA,NA,"k: 9"
