	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
EM059.441715	0.252656639873	0.658063975859	0.595847883765	0.426248948422	0.359454284714	0.148096451715	0.330849919198	0.243382879197	0.405753167441	0.418192593038	0.468880719089	0.280666430011	0.312675768209	0.445379902315	0.316653664343	0.291384798097	0.360907376068	0.339487462753	0.288829804354	0.319478083797	0.425428179976	0.468056744554	0.570838945258	0.356505455258	0.308208582436	0.474688603388	0.19808284635	0.280525372026	0.471380768985	0.266576186591	0.215787414979	0.385074164497	0.446943513479	0.196269977037	0.331767289098	0.527276946517	0.433231156853	0.419098605817	0.424664935409	0.433611693942	0.479845466483	0.448075035353	0.473112524035	0.263308004483	0.19135818567	0.503789127367	0.292271321298	0.711975419016	0.0	0.49683666611	0.310529769822	0.55548210005	0.269452278871	0.497478040163	0.353023199581	0.499524030913	0.761858495063	0.687501039495	0.492857343551	0.428619347274	0.496688696384	0.331281611342	0.435337872185	0.605427480743	0.196950080561	0.327904699025	0.333709606429	0.248472574246	0.466531064557	0.432858735775	0.610227980564	0.309992541204	0.266110937708	0.334888337177	0.358738167934	0.539722543727	0.313789315631	0.262286974684	0.233743411443	0.328712802324	0.260863144362	0.213484755899	0.360500176503	0.382828504028	0.322255978345	0.226395369958	0.389453919257	0.288876405894	0.442907587692	0.659688480012	0.403480275746	0.236629428095	0.575822697547	0.507403712561	0.398171531852	0.446538091918	0.271943244138	0.313118098948	0.541715695161	0.280184288706	0.350824314919	0.209346781291	0.457859949801	0.396223085908	0.381056446037	0.300444127551	0.232618947749	0.48843168964	0.486125107742	0.233435386968	0.239108611987	0.218655530579	0.280844530698	0.265939545636	0.226682683968	0.420662326257	0.583670620175	0.262398719116	0.302292415128	0.387805462591	0.269152611258	0.443439849446	0.432041489537	0.326750720672	0.433384278048	0.186222662919	0.342800655838	0.370499156463	0.294997513548	0.294800367169	0.407659848828	0.247120809576	0.24732879853	0.27745160555	0.271307040409	0.255870569973	0.278979111077	0.2812870704	0.460713564189	0.309474454211	0.345747174229	0.177472998587	0.276480356843	0.306997223884	0.292244513323	0.604059650651	0.634987503131	0.267426840074	0.269067056672	0.458600338362	0.461555333713	0.540472104759	0.402798786456	0.796797545153	0.622166016118	0.265732838101	0.618239703367	0.526958968355	0.331827290249	0.352483691979	0.261490357912	0.225241196574	0.274026637412	0.349324232433	0.311100882235	0.375975688607	0.706567772346	0.94908724514
EM052.441625	0.445437653863	0.361047478977	0.312495919508	0.266550282451	0.494635924597	0.578770345893	0.618498504682	0.468871752187	0.403912410449	0.538061714885	0.351701915936	0.477150378623	0.498914438196	0.537846891845	0.526875584216	0.520021535727	0.631655079335	0.472753959341	0.581064593093	0.547101794178	0.416911385372	0.549490629409	0.453898754371	0.529118423145	0.551665542006	0.735439711073	0.47852286096	0.566526254023	0.470340212684	0.503715321228	0.495304458873	0.613878538661	0.585341820818	0.520895582044	0.407378344304	0.541902061202	0.353373525555	0.470343665101	0.323833608119	0.250779752514	0.392753922551	0.459987021067	0.660274759285	0.467488675175	0.482480694358	0.483247765424	0.466764555338	0.434269257748	0.49683666611	0.0	0.524388188383	0.424025554751	0.446190748816	0.244967721306	0.497259575687	0.506470409582	0.713942057297	0.366931299837	0.341185780784	0.440094148843	0.335615770908	0.535752234877	0.475728903416	0.374354455883	0.50539251529	0.539937616427	0.456042464316	0.489959587495	0.606050290531	0.579509594238	0.744786011042	0.518197197265	0.486482411513	0.442623466327	0.530602447637	0.550557657914	0.584395108722	0.506986956522	0.502009545255	0.373553974243	0.456264039985	0.490358342228	0.272379956594	0.647569635069	0.576777639109	0.465220185494	0.410873573257	0.508398240408	0.480713119368	0.676774171317	0.598348052464	0.459803224793	0.710878875591	0.517549807773	0.392137916424	0.463790826864	0.51932701355	0.507502955748	0.51079248155	0.453610430033	0.618834895767	0.499280344124	0.45372036609	0.672778881369	0.559073705885	0.528656023226	0.550266969514	0.477216897966	0.287041162857	0.51647217212	0.482406973365	0.518268917456	0.459141127472	0.437031008007	0.485089926654	0.443347575491	0.359700480665	0.519496382313	0.45977704721	0.683724124178	0.682894573407	0.641031570827	0.62140816973	0.457587546884	0.504979164341	0.55213980054	0.532266912274	0.599038395861	0.523130153986	0.621849527992	0.690158112595	0.596423534361	0.514722121992	0.621265837353	0.483156005962	0.516710397327	0.534393719145	0.422226649502	0.272066250245	0.530036866335	0.422335296887	0.548374657113	0.599414356854	0.498868446587	0.398438893614	0.512974566249	0.386985661804	0.557839708488	0.443740151508	0.439910644167	0.717357516936	0.232468918822	0.490505342028	0.738420525725	0.331676458875	0.493224926821	0.303873272725	0.253896319452	0.595335444382	0.492153260998	0.473670076748	0.601196674796	0.494554181875	0.478247909012	0.579735010113	0.49328756801	0.395248955182	0.959647520284
EM103.441691	0.384811755014	0.606956374778	0.609134741584	0.499226145782	0.357642710652	0.359163193798	0.435323545808	0.334228392009	0.486854757066	0.483271950872	0.461755918174	0.381183662803	0.360187481214	0.520974120794	0.372530523588	0.404342532317	0.472796887595	0.301051403783	0.404945637589	0.521385050037	0.404185338908	0.31811063658	0.597718905122	0.440894318945	0.348473857408	0.54737333448	0.288100710388	0.329712163532	0.481219729216	0.282390780647	0.298012635899	0.42591119105	0.50312455396	0.202586312433	0.314660402271	0.440357830373	0.258059113436	0.42260558049	0.432588484254	0.485178541099	0.495544054712	0.448491684733	0.520268048665	0.273280508322	0.381238057033	0.497084734875	0.248985503954	0.699665764479	0.310529769822	0.524388188383	0.0	0.587293406142	0.379561103757	0.504868522367	0.35866350612	0.380821489646	0.635653077491	0.698964428271	0.543605651079	0.489120136196	0.45710338005	0.363786203955	0.330928105207	0.560990843878	0.338179537734	0.344804559511	0.46213630609	0.290460152393	0.536739236367	0.498378549043	0.824087478489	0.384715415117	0.406047131894	0.382870646448	0.430629410794	0.574997581858	0.420660043556	0.38095843317	0.335969520705	0.361509648645	0.364934415439	0.297639928944	0.435271153898	0.445632921495	0.415954373491	0.327300374401	0.441263635479	0.309317577542	0.450849007947	0.631430659423	0.357168586724	0.296229954906	0.638751339259	0.515489341086	0.509972716836	0.447893380593	0.33532015827	0.363318611798	0.45032066567	0.251357358191	0.470028405059	0.279144548823	0.552314216229	0.484041176516	0.349785207417	0.335215222553	0.34107685023	0.4542799934	0.579504817573	0.309065074608	0.260056574774	0.332524358874	0.255085867833	0.366293499642	0.36145966535	0.481015721851	0.486939236946	0.27087919219	0.291136781676	0.479660189285	0.487202127994	0.512126928049	0.476664077845	0.321863334386	0.510443930966	0.359570129303	0.413157317056	0.423148242272	0.377630379182	0.417396842317	0.506481501297	0.382204126421	0.35342565895	0.322739765973	0.307307906051	0.314844917127	0.255927011365	0.356153343273	0.504021275684	0.196490770289	0.352973293996	0.375656125475	0.435455216181	0.36624686548	0.304690194146	0.552986678599	0.678227027631	0.36374737836	0.323731942447	0.486493313453	0.529908795955	0.555006188108	0.434114460926	0.602316187208	0.631456069785	0.255853759989	0.583773905744	0.473163356411	0.398373757815	0.426179120268	0.372094893462	0.334763617347	0.392089858246	0.413287419033	0.381207693147	0.344798692362	0.634638047093	0.969470565503
EM178.441705	0.554407182129	0.534481577546	0.458503358681	0.462652856347	0.567346080025	0.587256242618	0.621115953958	0.56987863359	0.471894293246	0.65071405228	0.431490978788	0.582439931994	0.606142423606	0.564089975594	0.533022338751	0.504687494796	0.663320826133	0.556839968337	0.657920029441	0.565280457039	0.49802041118	0.606300708437	0.505768284306	0.586187416751	0.583345369809	0.735332226992	0.550976425369	0.573485416575	0.553157185646	0.583460663657	0.581325394314	0.667209924823	0.680701071047	0.569747248301	0.550505169544	0.638748451278	0.473886136503	0.54803934674	0.494704207902	0.404083242515	0.413429477576	0.528894279245	0.671628195999	0.564285107101	0.517444895821	0.620800660098	0.533243562425	0.564364454612	0.55548210005	0.424025554751	0.587293406142	0.0	0.559681638012	0.42233164623	0.558351758545	0.691543760322	0.801858425784	0.508164018254	0.439205422985	0.502278403965	0.357580984571	0.561096737235	0.423905681465	0.445827432654	0.610625690024	0.618723427611	0.570051062491	0.588586140928	0.562494026512	0.651004033049	0.822273947655	0.60565543003	0.620303469387	0.459783920898	0.589895359589	0.615064382219	0.62009038191	0.514898634888	0.567681048007	0.477753011858	0.568155720801	0.503759897004	0.417614634163	0.650766255752	0.612532655363	0.539534892195	0.464407430665	0.565663564044	0.497249240696	0.489963718309	0.641776310827	0.506797573381	0.697971123335	0.516334941277	0.506278906835	0.491753368249	0.571317935208	0.607121179984	0.49571624175	0.526677898544	0.647968586257	0.612954196096	0.478729300177	0.68518002227	0.520577412758	0.569490106194	0.578911380865	0.556404182596	0.450535240005	0.51964490061	0.561746689225	0.503640701245	0.514865813154	0.570025658941	0.569914903161	0.524189817971	0.443729091129	0.554451279588	0.475655904645	0.72747639157	0.694602207891	0.649812692346	0.629747685285	0.557587524488	0.582617576783	0.58979064801	0.562715837391	0.633672161803	0.597333974655	0.608058429811	0.673613566719	0.582679778185	0.589717917434	0.624790242517	0.614808989092	0.601415669896	0.517447438027	0.529258468784	0.43120268465	0.565862540533	0.382999456884	0.590850953604	0.64772228599	0.585585703608	0.433915755145	0.579551963158	0.51724969692	0.620811487194	0.536166107571	0.549785608793	0.709031167149	0.423971960138	0.602098791644	0.777257938925	0.508195773859	0.551112359784	0.472258874763	0.396481990935	0.630823658152	0.584699824959	0.622084579025	0.592480182655	0.495537533117	0.551851899122	0.616410155639	0.608322093604	0.549838766966	0.933012350848
EM222.441725	0.299627995965	0.646146250123	0.480293914804	0.446609089453	0.256736169473	0.376148329702	0.41452344774	0.270697607417	0.379203740289	0.434016442896	0.347668663186	0.329854273958	0.413926032369	0.328634207978	0.382186142221	0.28409029512	0.476240990467	0.375082685549	0.381167738873	0.396754906651	0.338115774077	0.444838227488	0.433680676517	0.340682406537	0.395677428449	0.492086565083	0.303748098858	0.362407992561	0.351891999236	0.399613348192	0.355582013233	0.42369745198	0.483539886632	0.334304585004	0.29161185129	0.376073703999	0.436693662972	0.376492283869	0.474424326269	0.348055296722	0.338715878508	0.455178613557	0.511173203425	0.21501084267	0.234521988824	0.336169583152	0.290165848584	0.714762878452	0.269452278871	0.446190748816	0.379561103757	0.559681638012	0.0	0.482682529731	0.394319002699	0.502185692096	0.753697908055	0.553606207578	0.418947960403	0.382455782208	0.418049117791	0.353563327083	0.375711494706	0.576152586994	0.370835903867	0.392262502177	0.310433080928	0.33579498292	0.493135317368	0.46683383416	0.731658383861	0.356192418731	0.393432951848	0.35206202046	0.380431545032	0.41830607096	0.381031935658	0.344215206136	0.345594619476	0.307022247965	0.298478236079	0.3134701877	0.402097995471	0.46759519025	0.389846204644	0.27518078314	0.433601736254	0.32053321547	0.348318644534	0.69962476491	0.496106280506	0.327306727598	0.574062115447	0.378008822934	0.412157299196	0.468633728229	0.38406955802	0.406424511307	0.526545587385	0.327311468315	0.406803448946	0.344563636606	0.374198203923	0.498475662742	0.416376442489	0.327991839698	0.387830221581	0.413248136016	0.44192232204	0.300482437602	0.292489308624	0.348686998331	0.29330158837	0.283477523975	0.31137236708	0.295812445958	0.556538152873	0.331056389011	0.346756221702	0.515557192989	0.466039055002	0.533863040027	0.502733156595	0.418378327988	0.359748371825	0.367171357838	0.252283673291	0.443068725731	0.335665089726	0.388186764907	0.453461162907	0.472161420135	0.337539665625	0.409180703766	0.280407492394	0.364252312778	0.381172560398	0.303910102314	0.441267487986	0.364771582663	0.299170370831	0.391601539061	0.457964636342	0.388765294714	0.320470900867	0.501006421344	0.666619248019	0.366813030157	0.29533366976	0.519026379837	0.491772539522	0.497306159301	0.398992879487	0.676315585523	0.584966129512	0.279929630128	0.505575707144	0.519890594383	0.43785999209	0.395050525113	0.316196477968	0.451899983705	0.317535059052	0.452016855076	0.384772997739	0.373272219435	0.64804758794	0.864929667519
EM056.441606	0.45051249622	0.289113745136	0.330546094798	0.214698199462	0.474918424791	0.583393583036	0.622943704182	0.45675422614	0.367606736364	0.53794181723	0.390393431493	0.509695064343	0.567859519327	0.510599478533	0.523294866413	0.475849579206	0.62433646898	0.515678394409	0.60112868178	0.575384572895	0.437552826185	0.561278645261	0.475819047734	0.519897908848	0.551630374511	0.737358750655	0.506878704107	0.56860567642	0.471898997916	0.516598506207	0.54860023807	0.601839666686	0.549704471264	0.548631296131	0.431027253957	0.570657689845	0.394765737219	0.479723428003	0.31483498328	0.214273549736	0.403923156016	0.46038103181	0.637594749401	0.456712457711	0.493697498033	0.49816360327	0.464800112811	0.350746702491	0.497478040163	0.244967721306	0.504868522367	0.42233164623	0.482682529731	0.0	0.516483052786	0.563533651839	0.774331654233	0.327642581857	0.321462822978	0.376841049873	0.362424264528	0.538947118518	0.463300211734	0.453232029278	0.537995332126	0.555550990385	0.495613130803	0.53828396713	0.584212286458	0.58024460949	0.790367269207	0.535353009793	0.519826459009	0.447066580058	0.51340531862	0.60326748998	0.5846862135	0.500782472931	0.472685957399	0.320850010809	0.482211762813	0.484612940928	0.255973340501	0.64135587341	0.537679361147	0.455977996649	0.386121564007	0.528260305205	0.462637167182	0.705949789755	0.57989408748	0.479638937632	0.708806051369	0.501924872566	0.43794180786	0.425597063571	0.547334394303	0.538504513373	0.534172860882	0.47500606135	0.618617672483	0.533479996943	0.484876401037	0.651564964673	0.533658546935	0.528732964959	0.520509533482	0.488136024065	0.235622715954	0.519176490412	0.506565465219	0.501182805198	0.453694556624	0.4879519171	0.509732383715	0.445444823779	0.41653751509	0.534700536479	0.440418728949	0.682334964152	0.67493860504	0.632292102697	0.611780941566	0.473828700292	0.479102136382	0.559308868447	0.4976899528	0.60863391821	0.56253991744	0.587920915553	0.673791229577	0.596741526088	0.545130543654	0.62111616645	0.524821070347	0.541116441041	0.547200818844	0.410045147354	0.329684563779	0.523844614655	0.379127654586	0.533295759634	0.605733711163	0.48277124323	0.417515341561	0.532554723996	0.324021666006	0.557662276837	0.423022134156	0.507590470603	0.712648754243	0.252090198735	0.474945348827	0.706122358831	0.288976800565	0.478946444634	0.257985623193	0.230683411486	0.586357847728	0.57980419565	0.501013124568	0.609047915067	0.479349389925	0.520489493316	0.584301741885	0.548502197279	0.334741014866	0.934692287717
EM160.441703	0.406846894321	0.675307679134	0.592048677167	0.527323109055	0.412790779683	0.438349463954	0.412521108063	0.355579655468	0.447074067159	0.468507237054	0.522938710318	0.341049441868	0.394402371676	0.480666514368	0.378275798971	0.395024682275	0.536780706176	0.453669909291	0.460992316484	0.534538055385	0.457301179784	0.482707074463	0.633424316065	0.501076639341	0.406900628833	0.536101899179	0.374484898623	0.346885828786	0.527156861891	0.366826024923	0.337124806353	0.491739631275	0.455287241591	0.379674025939	0.43539261657	0.610523498359	0.397952197916	0.452305589417	0.522298845996	0.487782511516	0.535750540667	0.415257030676	0.514750859937	0.373577994578	0.362113513401	0.572322582481	0.369661719465	0.711454437469	0.353023199581	0.497259575687	0.35866350612	0.558351758545	0.394319002699	0.516483052786	0.0	0.61198316992	0.739101537865	0.695163886337	0.520705275628	0.41996672229	0.526902076687	0.376736827997	0.439598228865	0.569538610877	0.45039359395	0.428265523614	0.397724471127	0.33407073429	0.503356918455	0.460195757906	0.7775890119	0.369432700228	0.462168827233	0.368014826884	0.396060112597	0.653983798377	0.446343106834	0.378688446643	0.330090853069	0.381624333114	0.381851068385	0.359827406825	0.433297695351	0.445986026476	0.463444160334	0.377544135647	0.460272839463	0.34158057339	0.467246941613	0.638057417782	0.47847385244	0.402988559638	0.594320829845	0.551909705411	0.547351085763	0.370423567014	0.413051783035	0.520405435927	0.579839607493	0.341085727375	0.439607145434	0.466954968856	0.608879334751	0.561124772921	0.452547906751	0.413376121494	0.373662146677	0.502346989127	0.559499752384	0.296612429465	0.395734217346	0.380562499163	0.363550756695	0.375032394794	0.400146448744	0.417922556109	0.557607145302	0.321985989713	0.391219994769	0.552382682541	0.550700462411	0.564646726607	0.54840228139	0.455192739603	0.499088988533	0.439780888793	0.382082570488	0.409613633564	0.394935167275	0.489562489555	0.531288660076	0.441366234126	0.373332730672	0.416473608911	0.448838687207	0.464662834346	0.382527924915	0.354580017023	0.545924495774	0.446855100658	0.376176509987	0.45835513078	0.398452520316	0.39991916591	0.370774921979	0.603640561507	0.656970016173	0.419610201101	0.350709769896	0.44121091761	0.54052072484	0.519672269828	0.450433962612	0.802214272666	0.64590508401	0.350850336647	0.632602852576	0.511977108868	0.485092582142	0.561060097896	0.433177552346	0.414599704785	0.418660618911	0.531579560961	0.458609280645	0.397972985485	0.690031526639	0.971596695711
EM108.441694	0.433760805514	0.584452140987	0.575973324244	0.560894364384	0.529665615618	0.576028183394	0.648399889362	0.464474771347	0.652535438088	0.638841846732	0.466448674392	0.506335996612	0.571782315277	0.611322314819	0.575339618488	0.600160308614	0.59525817438	0.391644322094	0.572385744113	0.565541845651	0.402075137794	0.419661793543	0.533924776248	0.581794348216	0.593578124412	0.770022903793	0.49759792387	0.633454232361	0.523162742625	0.43558467698	0.517499354721	0.638119360387	0.690133574102	0.418890956758	0.37254140699	0.360321582397	0.428379296119	0.532756801387	0.641583057677	0.578816569904	0.533204951358	0.599872985827	0.737186089843	0.466645512122	0.485802809363	0.383879450321	0.401590251228	0.702914370521	0.499524030913	0.506470409582	0.380821489646	0.691543760322	0.502185692096	0.563533651839	0.61198316992	0.0	0.584001682683	0.620682476617	0.584511902768	0.637981923511	0.530788854595	0.580344987819	0.527875412303	0.520222543474	0.47598563925	0.551561140716	0.547333774286	0.545124656797	0.729239474678	0.684412069954	0.724154048616	0.563967681644	0.495728259373	0.553452089591	0.628756090816	0.553203630496	0.628594904873	0.515427364256	0.517996722576	0.517431411338	0.485719552348	0.535765921167	0.620755148879	0.687955033383	0.548025117461	0.463684040346	0.642808312113	0.522020421502	0.485691012407	0.758169077864	0.655947994339	0.403451663446	0.738566679213	0.493714250747	0.470192602934	0.551723942344	0.521988253061	0.435132537672	0.429806266541	0.473034792968	0.664789153076	0.4319608277	0.453161443336	0.638881087679	0.568972141341	0.547411531537	0.517736648641	0.408883365491	0.555586902992	0.569268857437	0.497207001721	0.590746298818	0.420992900631	0.500788743314	0.505022774301	0.621315289389	0.423642737686	0.571239114219	0.440862577406	0.649150877115	0.641558473062	0.665717296598	0.639841200859	0.417334223848	0.40652983257	0.527560744652	0.585512655803	0.64925243188	0.56791395831	0.635917671112	0.715011773329	0.598866110593	0.559373212878	0.620025818397	0.44941025665	0.446107806241	0.492454167939	0.569828363801	0.494671707553	0.39190479079	0.615689019827	0.549456898901	0.59215027622	0.586944546476	0.452379679632	0.508563556592	0.680540499006	0.552192412263	0.391135339285	0.639324776345	0.761567284763	0.588582537731	0.43828245918	0.499000497711	0.591936234439	0.412429882488	0.541128644473	0.539095572349	0.568536845539	0.352394891824	0.505909331514	0.587333475523	0.519136950763	0.403441910162	0.575781816747	0.509370895935	0.572852136995	0.98274953911
EM057.T3.441589	0.775238302737	0.689977491559	0.749501894232	0.795414052174	0.689310500806	0.833257147356	0.811581411298	0.780650211577	0.779968578639	0.826129574625	0.686413441184	0.772338511101	0.776371137582	0.787975520888	0.769984567027	0.777570839212	0.874481677769	0.616136510289	0.805704310653	0.806101208083	0.682586925071	0.379259173954	0.721546867451	0.790641079574	0.79335406115	0.929106523765	0.749029578851	0.770684685101	0.698537742745	0.688866250153	0.781357620911	0.851945910439	0.788648865805	0.659466939703	0.638163027575	0.632609938249	0.596310010589	0.672222678104	0.79723158613	0.767888808677	0.759630281386	0.723061403302	0.823486421491	0.70724412661	0.767527730633	0.707547212009	0.687740127759	0.764168591872	0.761858495063	0.713942057297	0.635653077491	0.801858425784	0.753697908055	0.774331654233	0.739101537865	0.584001682683	0.0	0.752395809097	0.763549888546	0.790512033792	0.696412200924	0.76362136626	0.709182108695	0.633427290858	0.728609614075	0.793694761318	0.745944050423	0.768701992919	0.808438060106	0.763479011142	0.866125650774	0.798415766762	0.797366477207	0.732528569986	0.798580009356	0.735820827472	0.795136429085	0.790265300878	0.744826048468	0.734782521454	0.742691761396	0.758375431964	0.794750711216	0.837946987163	0.865466994036	0.736151084317	0.825703734976	0.712519553475	0.681390701539	0.836418321545	0.788948965529	0.653116564448	0.890910310879	0.705281877911	0.747235067012	0.734035934799	0.758697781705	0.635834765815	0.48464284349	0.66014211144	0.824344738795	0.668477790066	0.744751496165	0.906452295813	0.736918205943	0.774279749223	0.786593218971	0.67309650102	0.776301075239	0.76316873113	0.719738067156	0.809635750127	0.600553543521	0.720966404311	0.78503758457	0.734604115793	0.720308417437	0.733584293489	0.724584494047	0.912470848986	0.934058566135	0.854682646722	0.848055616996	0.621151801876	0.76853734401	0.820090911579	0.787156713024	0.824789139289	0.785493893301	0.869986416971	0.910152245305	0.812753642676	0.788279099026	0.8343309522	0.720400525973	0.750566891818	0.736762937323	0.717634686418	0.743874247996	0.612509671259	0.788219657618	0.799947101825	0.833033627332	0.786285236906	0.719385011192	0.609532994786	0.795261735993	0.813235456518	0.717776801244	0.819773889028	0.922037710566	0.734822872148	0.738021781014	0.270518821452	0.744429538381	0.721265063011	0.699689569594	0.712805039399	0.819302554697	0.658831061648	0.760120042917	0.823318164959	0.756450959291	0.667122346835	0.812750203794	0.664194204406	0.794908000345	0.985306990121
EM092.441616	0.665554445834	0.299114560014	0.328078180164	0.387425947096	0.554370526858	0.786481206867	0.771244851695	0.682898062892	0.484915870132	0.75457840081	0.406415986358	0.696343688234	0.764858178877	0.578974374313	0.704116400592	0.623808969573	0.819342766058	0.655812861295	0.798260020083	0.73585293184	0.519662290818	0.741218384864	0.395732513326	0.682633843038	0.743770975011	0.904156826415	0.69190139453	0.725786736763	0.524202651698	0.733105858856	0.73642626751	0.781126421033	0.71768707032	0.719415602454	0.594404767877	0.522293815702	0.597174279637	0.60978714675	0.517289550287	0.303848779603	0.462658019974	0.657435239079	0.786208644343	0.624501270795	0.672828993997	0.503222490692	0.647545489382	0.310577696356	0.687501039495	0.366931299837	0.698964428271	0.508164018254	0.553606207578	0.327642581857	0.695163886337	0.620682476617	0.752395809097	0.0	0.462212713984	0.558552949237	0.3868148634	0.68646566432	0.551883945844	0.421727946913	0.694626505479	0.699139443183	0.665394204858	0.737364803552	0.714331881093	0.718935898637	0.809624297289	0.753143230594	0.700263320684	0.586943651972	0.7450305929	0.561718720087	0.758385647382	0.691683782071	0.734647633555	0.542240996093	0.635942518471	0.656088974399	0.43303758143	0.822423848885	0.762807227944	0.596037167402	0.577995941441	0.692752160767	0.516451759936	0.833021584403	0.791462973887	0.598747656405	0.866820108275	0.468265879388	0.522113482894	0.629620282976	0.739738398068	0.696034257063	0.520653447111	0.62176870306	0.753406000426	0.694961892537	0.395838243064	0.835899408722	0.687610014677	0.70620219988	0.782173306451	0.555763026387	0.284850938233	0.718704953671	0.680244537907	0.700230599589	0.643611849266	0.661237007454	0.682924563178	0.500188729147	0.484039002737	0.712633466063	0.603959416917	0.884461871418	0.885299886994	0.812379121088	0.781595352652	0.625692280353	0.561280153357	0.76396442825	0.589863455174	0.823333158401	0.722313200723	0.786359205066	0.850490031148	0.806514569917	0.725057731025	0.830431786566	0.683241759983	0.712004402787	0.691068587409	0.608512308369	0.359698196835	0.694126202581	0.488085901514	0.714131537697	0.825530499892	0.713539617673	0.55504647552	0.544112997013	0.346706635247	0.75570589259	0.585880556759	0.63939799409	0.891889244484	0.304557807074	0.666637703391	0.626338139775	0.273087410938	0.666207535242	0.24810477838	0.309456998841	0.792834702878	0.649413024194	0.710923889776	0.822804279914	0.64111440053	0.657017570893	0.75038086234	0.696286472235	0.325356144948	0.85393258427
