	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
EM116.441657	0.360195286893	0.481914865482	0.365058768271	0.451495545099	0.301386491239	0.454201924529	0.514279582845	0.368283172315	0.384683940234	0.444848463534	0.302565792887	0.327428878873	0.455076518505	0.26612050742	0.418960578382	0.359941135124	0.556198167597	0.246258262009	0.469336896629	0.387641215157	0.285528306765	0.0	0.412948361839	0.393412088868	0.437420007264	0.634647875736	0.401447803576	0.401485498285	0.31300837781	0.31429550635	0.415903439467	0.502156628544	0.518513964279	0.30775213459	0.296525471954	0.379579835277	0.239525957506	0.36648517749	0.502307794196	0.377391113886	0.361844788652	0.346431210032	0.47007801593	0.321570864012	0.320483229012	0.324558024964	0.338730929015	0.538635775956	0.380471601041	0.399238668069	0.328920806184	0.368717953946	0.303821217133	0.433048380016	0.272673477241	0.31765813888	0.550574193428	0.432670999779	0.40439405867	0.393132569331	0.343322519002	0.377935231772	0.251811811908	0.371421944917	0.398119811658	0.432615758303	0.304221266668	0.353663962299	0.40229322859	0.510935159882	0.510866817316	0.391519998317	0.447157537721	0.344212880328	0.374288542539	0.475971087218	0.4668262743	0.348592296542	0.34876841857	0.319009556326	0.352123806434	0.37914304554	0.414959177068	0.58253464985	0.494656023977	0.350038486322	0.457841103125	0.360568350635	0.316847446358	0.439474982298	0.478020084289	0.296917788836	0.50610880031	0.396147468648	0.426817616301	0.335839115602	0.346108837382	0.319781119043	0.361529360429	0.283862414072	0.500245080777	0.321447112053	0.359240474379	0.551370888041	0.300282308855	0.375042256115	0.427640896777	0.324949559388	0.431085027197	0.385196189384	0.366280047116	0.426324728727	0.278628182416	0.365619235214	0.375348341567	0.282291538106	0.402198356595	0.375028374021	0.351247745973	0.630092260384	0.567154589225	0.524084758936	0.500487787655	0.291691750686	0.326755416357	0.468394291285	0.31720166427	0.506022754056	0.440839070235	0.504496456409	0.610346922994	0.433880497449	0.422144323243	0.448161223463	0.40420139191	0.378909218034	0.361055493422	0.292621764846	0.408379512815	0.270777279008	0.350954397616	0.412403207458	0.417096179871	0.370000585783	0.337798485257	0.414216677675	0.519138554331	0.465185298173	0.366066932177	0.470959586088	0.685743256669	0.410587723332	0.338635870751	0.460366947708	0.454494973267	0.375038929941	0.418404701856	0.402833925709	0.491350060604	0.315547166578	0.417749870503	0.43771087077	0.386581639659	0.323846904802	0.456195687013	0.335473488584	0.545330111907	0.703144565159
EM072.T3.441632	0.510751572949	0.547846498687	0.401192164218	0.638443450233	0.364293538962	0.675603216944	0.728573352228	0.550329182937	0.514341111005	0.625556167852	0.370324001286	0.496437710314	0.655502119184	0.398823359836	0.632599573776	0.566724864187	0.808443909673	0.409490956137	0.700156878266	0.566005680718	0.362102937709	0.412948361839	0.0	0.575701667747	0.63316823311	0.914075585552	0.630193834057	0.623126117192	0.370641933063	0.554576065091	0.617423334205	0.730078970311	0.736631488252	0.55665981187	0.401383244233	0.279033698746	0.395280739615	0.373879844698	0.714132251646	0.532477353561	0.365758594633	0.385325374268	0.667659294322	0.498075572118	0.468196360794	0.291153969327	0.454961736203	0.584186248594	0.575423675818	0.486400337753	0.516266078283	0.450457117014	0.459021437393	0.556816414688	0.446650875762	0.457597069814	0.563176883918	0.445662821391	0.467737208881	0.476774476433	0.392273364508	0.541945115217	0.359438845715	0.329729467041	0.611307765124	0.605846567987	0.433811746562	0.52470994624	0.50914202762	0.718597795408	0.57716090078	0.563243043252	0.662134706514	0.486879226317	0.54560966715	0.299517173749	0.681379042469	0.530414022056	0.576844507091	0.455864175555	0.507156930014	0.591856057156	0.594306387317	0.837262340906	0.724694839996	0.480809434592	0.628975216336	0.56838120318	0.325405318317	0.598053364341	0.699595242604	0.423806481312	0.748094675177	0.356914151808	0.509779726618	0.45327150825	0.547094189902	0.511271863864	0.30149018991	0.414835501814	0.722471635086	0.557371951672	0.24236325797	0.78780430555	0.448727148156	0.585581455413	0.6796872396	0.414984130011	0.45526844792	0.584252787276	0.597566204559	0.617452579026	0.439519406165	0.516969135497	0.569216984107	0.377676573784	0.565632819064	0.609193113059	0.487181383083	0.894579467382	0.785515994679	0.713719579722	0.704432748319	0.374380916559	0.362007251181	0.712631728015	0.499937101231	0.743220261466	0.634917694627	0.755217724336	0.864261320839	0.683420448161	0.624761090909	0.640068410849	0.594559919631	0.596561747361	0.475768897438	0.447618359763	0.532644910455	0.511836558436	0.449687608014	0.624840263815	0.654155763255	0.544621857059	0.429707978547	0.379070856659	0.556625020067	0.690609184205	0.486293558359	0.654967146796	0.946765855392	0.532775743123	0.467586863276	0.422423643645	0.492172002244	0.516164697898	0.411787814104	0.573327622227	0.745903910477	0.372448574307	0.591070161094	0.696291409156	0.544409417996	0.441782058893	0.681150309498	0.534128574274	0.621526236596	0.654454940199
EM031.441732	0.221460717558	0.410772738674	0.434515455207	0.370597062534	0.353380712725	0.350521957722	0.36430178103	0.17926874936	0.289922842548	0.314717736954	0.405062687892	0.269332634864	0.301607220605	0.440313765053	0.282157057199	0.275467908523	0.441753853841	0.34064857332	0.334961449946	0.237985164475	0.36711155301	0.393412088868	0.575701667747	0.0	0.212731442586	0.534567058812	0.212278080004	0.249619305693	0.482154427929	0.249465663478	0.242660666375	0.401900360232	0.360214866391	0.235420181739	0.312224461142	0.536114711184	0.353422045113	0.501326692894	0.406318487144	0.294359269152	0.373147540691	0.510913922185	0.26870271084	0.210678262118	0.227344534286	0.468789563266	0.294972748339	0.485361390817	0.253983339058	0.298748310615	0.270621955252	0.3353653487	0.247256920607	0.348516548476	0.317949109897	0.337728026442	0.782294753274	0.445666991738	0.312758853319	0.318224542952	0.389649492675	0.227934934578	0.430002272821	0.532823573786	0.235095110122	0.324821132107	0.325098764948	0.2398078943	0.430439658991	0.347509119342	0.403111615119	0.213117209683	0.312589509844	0.291863529212	0.232994999456	0.581691284648	0.275161537324	0.285643507296	0.231069684469	0.257386833201	0.234108001995	0.250089496129	0.279556429148	0.473561519055	0.385010038529	0.195939696281	0.318115068311	0.227841757014	0.476469251023	0.329052335352	0.337081916605	0.291491300146	0.436504433196	0.532950604448	0.343065841658	0.37378276358	0.172366311698	0.301948503861	0.566143287212	0.32912414687	0.356591571877	0.217501758897	0.444183333876	0.411111546334	0.37595405908	0.250843021045	0.301441975344	0.360481297346	0.342604356438	0.202882708789	0.217573774958	0.245971842766	0.320854570269	0.197542747588	0.206714055592	0.397978583763	0.340262913734	0.230276322605	0.280578406272	0.532670547929	0.475290204328	0.362453139238	0.423809566452	0.429393701898	0.384195202166	0.309822361195	0.295729644195	0.385459150526	0.26263897082	0.359716279125	0.467717626422	0.286462194756	0.211809035705	0.296342157835	0.238861130153	0.282374995179	0.312471510661	0.279443310977	0.352401055391	0.279676762144	0.301605089833	0.271098332671	0.325201002552	0.212036859496	0.31033182153	0.585597942856	0.432948093499	0.265978050343	0.251233889782	0.371588319611	0.556974205917	0.327338573463	0.311901909338	0.686837439465	0.372466098534	0.248622504656	0.405053905799	0.355765903132	0.388877537392	0.394079070843	0.266653445322	0.309489427139	0.246944981858	0.374573910585	0.348756410048	0.325467408067	0.508597812479	0.906436182063
EM131.441591	0.27420484095	0.405547252868	0.472358154406	0.359314921525	0.429437206009	0.341369845702	0.225544154403	0.230383638983	0.303968301451	0.258238244329	0.461846014217	0.314318932585	0.166165105661	0.495071741579	0.188333158467	0.309652369773	0.327158849032	0.404849978423	0.264247955999	0.296339349722	0.431553194992	0.437420007264	0.63316823311	0.212731442586	0.0	0.413593229316	0.234725051551	0.215445679806	0.547512157815	0.299840293619	0.136259679046	0.325327357463	0.25728133379	0.261135382053	0.379090396857	0.603707226842	0.390329083721	0.553895518543	0.335701609765	0.29681938787	0.440700687749	0.564117558377	0.215858143266	0.274367705175	0.287190088225	0.533451969803	0.334419224416	0.46136752018	0.240375196834	0.338993196709	0.326090212938	0.392304051528	0.315609243474	0.340299576349	0.337274954631	0.404385074112	0.831646027409	0.50185612635	0.36174408813	0.35381022474	0.439863309627	0.23075613236	0.479384100197	0.588032408966	0.246776679888	0.252119954996	0.379990607716	0.269431038681	0.430970508798	0.265497362771	0.414728797139	0.265176176125	0.241188883062	0.32838485778	0.199635213868	0.670597251909	0.253656009706	0.339640806828	0.238394319676	0.288717795276	0.253897022618	0.219842265078	0.257544271024	0.337202692619	0.374312763806	0.245134894387	0.206845739013	0.196318257934	0.514572869821	0.344006285554	0.205539179795	0.337886373832	0.428206745991	0.598021728773	0.343411032324	0.391489597292	0.237578570583	0.365730029009	0.600806994983	0.38002087697	0.240658262788	0.25390368078	0.505091008391	0.311622242348	0.410646065981	0.22052862605	0.264024371572	0.429977826696	0.367454137344	0.199938190072	0.178259510428	0.251344084228	0.380365177315	0.295877958117	0.203305241277	0.447441509164	0.334088203328	0.194183411629	0.345995184044	0.414406199056	0.480334754765	0.330094668878	0.352868431261	0.478957533648	0.441948309565	0.278319463721	0.343377559013	0.258383317003	0.158242188991	0.394391349191	0.348979223317	0.317617635363	0.128979171906	0.224075269944	0.285265021306	0.294683781164	0.38624053183	0.32004938561	0.32532102984	0.296809285956	0.335909374118	0.235262141733	0.27214604661	0.177562435476	0.36191849838	0.632017737154	0.401019866702	0.178847696812	0.288332127721	0.29506036198	0.43597323927	0.350753996546	0.355109140867	0.752846607158	0.408779699223	0.274528047268	0.45037685607	0.340569432147	0.418207117928	0.450307881802	0.324552520128	0.310600151128	0.294577104398	0.442505457112	0.35971761927	0.281913952496	0.498981761005	0.950276356911
EM147.441617	0.569587944034	0.63608388805	0.725407374416	0.468282090878	0.715764467256	0.397495738288	0.299154565784	0.490363915157	0.554527422548	0.441979821191	0.738027690206	0.612245088055	0.370580146114	0.752876906106	0.373665662498	0.541036569877	0.194610191704	0.692195666622	0.348004994889	0.566277735427	0.728991526551	0.634647875736	0.914075585552	0.534567058812	0.413593229316	0.0	0.457821902459	0.441350796154	0.832465791445	0.544359714172	0.401591561492	0.255021915118	0.367919268914	0.503607074588	0.679273857761	0.886001388454	0.683367545631	0.84452370276	0.362988836119	0.555712333387	0.717310747788	0.846611599099	0.43024501402	0.551695630482	0.563907842398	0.821439944003	0.633619224479	0.627674103346	0.453999094436	0.596935014864	0.589029328539	0.671677101165	0.568017212045	0.561874094851	0.593722477365	0.651243672674	1.08676013318	0.755893441994	0.627451461508	0.598019487531	0.738202702743	0.485162385074	0.753745055645	0.85901586066	0.491758647977	0.447559036759	0.633058764048	0.551528091071	0.64368335991	0.383567622808	0.678403742032	0.542081104599	0.396890813486	0.574016854187	0.486598083571	0.97371406995	0.436915410999	0.620245196247	0.474352836497	0.569991426062	0.535793972133	0.448731549471	0.493864106039	0.197893980078	0.349440655449	0.547329240456	0.390420538705	0.452978633433	0.824257913102	0.590475067311	0.360868308645	0.657210616994	0.452256731987	0.886927277023	0.590394303423	0.657162924654	0.517519407123	0.636072050625	0.858863974263	0.666063318234	0.321246462443	0.508315022045	0.785886170655	0.226348740706	0.659601321408	0.483346734919	0.367790902583	0.708977834807	0.626988785564	0.447207295943	0.421627115689	0.441600521177	0.638135034819	0.590711431205	0.477144420892	0.70768513732	0.555411242013	0.443833018527	0.646993653116	0.111716934132	0.367170207855	0.359063338449	0.312741606616	0.778645002243	0.722329492104	0.336304987043	0.612758948443	0.244773127464	0.354346162442	0.406462160831	0.239507484424	0.438704652693	0.388647696525	0.427643239023	0.533084328568	0.523823578706	0.68116992949	0.607802822457	0.559149197278	0.541120265586	0.600446574579	0.443797076805	0.390437958696	0.469851714824	0.655657001086	0.926199862521	0.63134326191	0.326920958418	0.569646026688	0.387977872134	0.148127012472	0.582492775525	0.64795326978	0.994274278651	0.671109403548	0.574477729444	0.718508242434	0.555427582125	0.44642892467	0.740317731631	0.565468879165	0.405203800918	0.549364049019	0.717622749281	0.432672088193	0.50882460963	0.544966872596	1.16714886787
EM133.441663	0.259411076107	0.382418450948	0.462147979473	0.292034035764	0.445171904059	0.231639054717	0.317157748851	0.235785294703	0.353911077794	0.385962548669	0.41604338841	0.318614898483	0.271592981827	0.463789165128	0.23110409388	0.238637520458	0.372187935714	0.358868815105	0.243535978149	0.275018194577	0.41909068485	0.401447803576	0.630193834057	0.212278080004	0.234725051551	0.457821902459	0.0	0.161652222432	0.514239235105	0.240580742217	0.21019584118	0.324056820233	0.39182378222	0.186765500151	0.344044897531	0.556120765701	0.360904644331	0.541381721424	0.328953288696	0.279841084585	0.42136907504	0.553693707183	0.233758416809	0.236929618677	0.24803639797	0.498828369175	0.302192141617	0.415883194277	0.155820637318	0.322674573756	0.26340715786	0.372422278069	0.264488803202	0.285456989876	0.350932310758	0.35821386104	0.810482742061	0.479688678347	0.362875447277	0.354568277571	0.420144060025	0.283735706121	0.456392933757	0.56397738029	0.144080678031	0.249774571391	0.364474143732	0.291498623958	0.492693297462	0.39159682214	0.405021554465	0.215801922276	0.241022206552	0.300888361115	0.317607931935	0.659802696499	0.229589623443	0.295722590536	0.189152129479	0.312831911133	0.30129324677	0.166335564051	0.241696855257	0.401790531605	0.296254783346	0.264871371755	0.287827905949	0.28314040182	0.494428441073	0.329609424227	0.2978589796	0.308930304705	0.378478352442	0.592813870668	0.293840839503	0.443043245902	0.183189656258	0.35354534727	0.581901905347	0.357859252928	0.297793766363	0.195336216628	0.475250403031	0.36208014973	0.378424328645	0.271663119772	0.19250360609	0.418683051898	0.366933881815	0.22991453685	0.156261092314	0.162311330589	0.333590295622	0.2242286786	0.252942335989	0.462695226408	0.318392631441	0.153025395735	0.297173676183	0.450902480726	0.370373564858	0.297593723752	0.336310935346	0.448696905096	0.432125230708	0.239778663438	0.325436860179	0.321801566693	0.237173760486	0.237257959681	0.413477589825	0.198496710723	0.181088507034	0.19869781441	0.207024843291	0.294082294432	0.308692287159	0.295782983294	0.30096579924	0.272376712638	0.314468221009	0.184901889268	0.219168399177	0.272308604534	0.327184898431	0.655541420527	0.394820407632	0.203186743728	0.265370507851	0.287166509027	0.492927356952	0.333081059719	0.359538479867	0.726693110642	0.418423914805	0.233841440449	0.435286930338	0.30314484969	0.282509489845	0.419108340402	0.222475740872	0.196498948956	0.2404526827	0.382385518172	0.248644201075	0.371036014308	0.427913022455	0.942929563616
EM150.441648	0.285525104733	0.386183520925	0.460524539474	0.328257318222	0.46255599367	0.272250167073	0.272693930748	0.260838359521	0.321060545032	0.378864217847	0.43983832081	0.328650794807	0.271826732169	0.463303571701	0.213570995818	0.233999113454	0.396355643011	0.379867746984	0.232195234484	0.31433017532	0.431423388795	0.401485498285	0.623126117192	0.249619305693	0.215445679806	0.441350796154	0.161652222432	0.0	0.522112743024	0.266550455966	0.214664329073	0.325761049168	0.363651285917	0.211716318279	0.35952006412	0.588295829543	0.374384691339	0.544808822029	0.345150244517	0.292959957209	0.42675195775	0.548454969436	0.176519288813	0.254127299565	0.269631853522	0.529008583926	0.314322744689	0.406866960812	0.173708691428	0.335000957621	0.27253004156	0.391484562093	0.290958058127	0.302253513953	0.333806122577	0.389155985978	0.80780487172	0.484022873175	0.360932557931	0.35012152189	0.419460615478	0.276045550649	0.458964554837	0.569081286796	0.195554286644	0.236914470219	0.338719884454	0.287232363483	0.448898886904	0.366840719072	0.427234247182	0.223419596909	0.279978014389	0.267774136848	0.314310509404	0.665790789011	0.217453493113	0.31805067065	0.206335034141	0.314503781395	0.304920726197	0.158378943455	0.25120575598	0.386828725789	0.30263020453	0.278437204575	0.279095241221	0.258762164304	0.499032052566	0.369995520168	0.286453246803	0.330286149342	0.339968142887	0.59044995247	0.2615419191	0.421222677633	0.217866262496	0.391176318774	0.563287821675	0.36376026885	0.252341161977	0.250183789038	0.487776101522	0.379883887077	0.337092175798	0.257434664214	0.213634919583	0.423052764778	0.358626642404	0.217237462656	0.157611641313	0.187562582792	0.328951701666	0.261485873983	0.266607401106	0.434672347742	0.298214051828	0.103576882867	0.315864490205	0.483747809231	0.372068897457	0.309010237499	0.347138791132	0.467085274667	0.429358578822	0.276822843672	0.29549362869	0.313473611765	0.240396461919	0.282160827005	0.407006583199	0.246765067895	0.181765163113	0.173863061796	0.244950472841	0.330609952058	0.332076494054	0.310549689655	0.30024213492	0.288353820872	0.318632343306	0.208191312632	0.254400685276	0.257733065057	0.348160438043	0.631094787041	0.374432824628	0.209103404593	0.273807948773	0.255067857113	0.490894505436	0.330717422741	0.363088234705	0.724755174285	0.406270164095	0.249639279295	0.447518659168	0.302664734145	0.319527942928	0.446236284292	0.257584112555	0.236274208671	0.257258965126	0.410588264826	0.232435925089	0.346862755232	0.446509740566	0.929399299337
EM032.441683	0.43794458939	0.528631439906	0.420584258934	0.561637101626	0.377255221755	0.578509417533	0.635432077884	0.477666069544	0.482504359449	0.537809444199	0.278892907732	0.416357925186	0.587031586022	0.199997369471	0.535273415824	0.440936535316	0.724528577698	0.339563928303	0.622815007377	0.471966563983	0.33974601114	0.31300837781	0.370641933063	0.482154427929	0.547512157815	0.832465791445	0.514239235105	0.522112743024	0.0	0.428333506056	0.541724300921	0.641920100327	0.643378355156	0.457022862619	0.33902821261	0.299064231913	0.321095000879	0.314187733406	0.652966866657	0.451955639442	0.384256200414	0.313756936148	0.567774478525	0.420996305359	0.404825640059	0.267810224861	0.388881815645	0.607362924656	0.487683060952	0.454190680578	0.424778664427	0.434430317306	0.37498996618	0.491291561236	0.401032916777	0.410683054252	0.554734748939	0.407781628613	0.420395040522	0.441767789156	0.362270964328	0.466519540354	0.328307847708	0.361020222672	0.517082178909	0.519092893026	0.370061330175	0.451507538082	0.498582178077	0.629131828086	0.563726275351	0.490404223998	0.577190118319	0.441937054098	0.479439168639	0.40291630067	0.579390761052	0.435439064391	0.484722859797	0.415818180573	0.447242603073	0.506233749908	0.51240357974	0.744938581851	0.659701416228	0.435023795769	0.577809795243	0.473430152266	0.201236422717	0.532759322972	0.602472180155	0.369697270929	0.668301365864	0.272309829424	0.487657193109	0.453993233376	0.465121103546	0.418025053611	0.355735278404	0.354467559009	0.637939151098	0.445566479461	0.396506830225	0.707689601396	0.403942095908	0.498702661504	0.589868394425	0.372106875002	0.484287055032	0.492990246845	0.492840540469	0.560250017793	0.357408767233	0.423515948017	0.489905815877	0.375414395225	0.511116742884	0.509435519419	0.381661218642	0.812536050673	0.714812350346	0.650196274278	0.631335370473	0.328399511637	0.38116337052	0.619297351135	0.359897717648	0.664200338037	0.554996925122	0.645620241131	0.775930561867	0.591238750885	0.531440595044	0.559011285671	0.513900219146	0.517421083095	0.410943621239	0.357314579602	0.515395887894	0.427684216096	0.45899741769	0.525077572222	0.561311332976	0.470366806145	0.415072638726	0.371367506897	0.567491007998	0.600868233439	0.431696140224	0.580294730805	0.86445118913	0.480156758492	0.413271791451	0.466139337088	0.485462750224	0.431072289077	0.437674230502	0.51648587608	0.64111896788	0.346002212254	0.504867175999	0.605067791729	0.454003323758	0.360784037398	0.608629046285	0.461404273186	0.635500788284	0.701135394041
EM142.441711	0.216453434384	0.390968900432	0.40283780237	0.342576803374	0.405759942968	0.292513517392	0.388107411248	0.240237514168	0.31388664862	0.327417047328	0.373763865601	0.276597959443	0.332418305338	0.416292851304	0.290925570152	0.241592178038	0.43659496279	0.26628912094	0.329149276469	0.255339813765	0.358531998082	0.31429550635	0.554576065091	0.249465663478	0.299840293619	0.544359714172	0.240580742217	0.266550455966	0.428333506056	0.0	0.270191222598	0.400712726305	0.420764765318	0.16292820096	0.289546014998	0.507138603657	0.289697291702	0.473171063808	0.41025777573	0.296634124222	0.326659576909	0.463696221838	0.323254260085	0.24417060062	0.192687115651	0.460204880789	0.265040965356	0.461116122636	0.224577413425	0.293111753273	0.220485291085	0.276817478668	0.261776798319	0.325210054845	0.318614268452	0.273330669706	0.722509661719	0.432484657719	0.296826626466	0.305406350241	0.345871275809	0.2473455291	0.349764176447	0.492687936266	0.236266095284	0.303649754078	0.322513019422	0.265199053819	0.410009518215	0.402603573789	0.382529813226	0.232547237756	0.328434110579	0.232667534784	0.293826005485	0.556430561394	0.33316987946	0.238550755452	0.18568085993	0.28159323597	0.260708700003	0.219482858653	0.30243818246	0.479625518174	0.38385199115	0.24021868347	0.350874278649	0.229438218883	0.449812113399	0.302716285186	0.334039100666	0.257564613279	0.435879071585	0.530589632375	0.312003687036	0.39190146256	0.179284049677	0.281000890887	0.511092621261	0.286629551163	0.381670101057	0.191758058818	0.403733502059	0.435393498397	0.292864951925	0.258188049927	0.273137527111	0.365548245228	0.330388922401	0.228123444845	0.235214019608	0.267162975954	0.269694060156	0.223519624862	0.257195339854	0.407004110858	0.302051577166	0.223129857261	0.219167870536	0.520076104127	0.428583778561	0.36830752832	0.369760496734	0.345171250555	0.361600920674	0.331140172974	0.247307086775	0.393800835964	0.305270347574	0.381993734489	0.509658964641	0.281041720271	0.274621194614	0.281326435346	0.290611782403	0.288326793372	0.264929114042	0.273361420802	0.316986754507	0.236732554415	0.244070320939	0.264335094467	0.274382083653	0.258210896555	0.238772391557	0.56860355387	0.429559634386	0.325791475201	0.215706188145	0.342304321185	0.586965732578	0.318359397648	0.30078637939	0.641936664601	0.361822151772	0.232389024045	0.395116972816	0.309714928368	0.348708932007	0.343124479536	0.296167780414	0.283826481936	0.225545920574	0.299343232039	0.325016412008	0.320996632737	0.483806434193	0.86164303827
EM054.T3.441749	0.247467156069	0.397821779027	0.455479023562	0.327967287232	0.438877552349	0.289803945593	0.214985163473	0.193691695406	0.328250274636	0.286294415814	0.442663164872	0.308356397559	0.115143003914	0.49709161762	0.19147690439	0.307541357757	0.31544190654	0.396501163437	0.23702222064	0.279623777742	0.411612513277	0.415903439467	0.617423334205	0.242660666375	0.136259679046	0.401591561492	0.21019584118	0.214664329073	0.541724300921	0.270191222598	0.0	0.345321707954	0.2920477523	0.228476044484	0.371380167824	0.582837723606	0.384860021567	0.561193972962	0.332067878023	0.298949904607	0.418481137904	0.574616071424	0.27900864433	0.2832630524	0.266067541464	0.524851970929	0.333607292383	0.420963710456	0.187774707266	0.313514094276	0.325757905938	0.372720253988	0.291487702506	0.322976356809	0.323825317413	0.355948814754	0.832378715347	0.494943088121	0.349725518761	0.335954973975	0.446790905843	0.247524608444	0.463170291427	0.597473660114	0.227665738667	0.26004265261	0.384739084972	0.246703906335	0.459308544043	0.305363801775	0.404992349493	0.279827020674	0.183728558563	0.329171147164	0.232526213135	0.655365621592	0.259334193667	0.305105855365	0.211297869401	0.289586809558	0.261887547478	0.199476185435	0.248068542016	0.320752533414	0.315084981903	0.243284979177	0.201971495934	0.202323179854	0.524181274539	0.315560873233	0.208159976523	0.336707084063	0.402566692342	0.599016969322	0.311057276687	0.384895080262	0.221046587845	0.339653072857	0.583421802022	0.38776613976	0.233934757534	0.21414989745	0.467761513391	0.320781031501	0.40438420647	0.256266492484	0.216286050238	0.416238516388	0.350936294378	0.196962391635	0.168118647356	0.221846010555	0.375500262002	0.300750910626	0.19517621792	0.453279821704	0.321644774565	0.192434555315	0.348078307433	0.372146504714	0.446602299039	0.34753729961	0.34144504929	0.474725751007	0.413586340003	0.226943809989	0.358293884377	0.236694276259	0.150591337851	0.367689167549	0.356760662808	0.293502024416	0.153866796066	0.226066864285	0.285362286269	0.269354648876	0.38067438231	0.327845459784	0.30232757098	0.279102898893	0.326059223703	0.210456541331	0.231036358841	0.219986808435	0.358981278886	0.65093860364	0.387532025915	0.198954778166	0.265525098033	0.286660628514	0.431148541786	0.341373702769	0.363811195212	0.726808939846	0.417793418624	0.271346721846	0.444522666303	0.329362126171	0.403305645818	0.417958845713	0.30912491138	0.280022070199	0.260163388699	0.408567977516	0.345897291834	0.300176225467	0.450167519911	0.943311278326
